Frame,LAnkleAngles_X,LHipAngles_X,LKneeAngles_X,LAnkle_avel,LHip_avel,LKnee_avel
0.0,0.0,0.0,0.0,3.2401547619047726,8.601404212454254,8.036306666666674
1.0,0.08269666666666671,0.20916999999999994,0.19807780000000005,6.401078754578764,15.902114285714326,15.146380952380962
1.0,0.10921833333333342,0.26636750000000026,0.25636999999999976,9.327773143523153,22.352887795537836,21.56671222777224
1.0,0.13236666666666655,0.30976699999999985,0.30168999999999996,12.020237928737936,27.95372474192478,27.297300492840506
1.0,0.150475,0.3426466666666667,0.33705500000000027,14.478473110223115,32.704625124875164,32.338145747585756
1.0,0.16874333333333333,0.3695283333333334,0.37147500000000017,16.702478687978694,36.60558894438898,36.689247992008
1.0,0.18289250000000015,0.38609583333333347,0.3926133333333332,18.692254662004604,39.656616200466075,40.3506072261071
1.0,0.1954783333333332,0.3982949999999998,0.4104833333333331,19.71131993006987,39.84103123543111,41.46409967365954
1.0,0.20944583333333347,0.4056066666666667,0.43188333333333356,21.088396853146783,40.740589160839036,43.34007342657329
1.0,0.2249633333333331,0.4126616666666664,0.45332666666666666,22.41755769230762,41.43407319347307,45.06500233100219
1.0,0.2379266666666667,0.4186958333333332,0.4682783333333332,23.829275699300627,42.07900233100221,46.84903496503481
1.0,0.25139833333333345,0.4259066666666674,0.4847716666666664,25.32280955710948,42.78851631701619,48.790301864801705
1.0,0.27123916666666675,0.4371766666666666,0.5118883333333334,26.91913572261064,43.71609440559427,51.04913519813505
1.0,0.28567083333333326,0.44665666666666665,0.532891666666667,28.624823892773797,44.88450116550103,53.58561888111872
1.0,0.30216666666666664,0.46000333333333315,0.5592099999999998,30.46084731934723,46.29934149184134,56.43328263403245
1.0,0.32619333333333356,0.4788999999999999,0.5988349999999999,32.44461456876448,47.94509557109542,59.6963624708623
1.0,0.34618741666666647,0.49850166666666657,0.6362916666666668,34.568528088577985,49.80770769230753,63.39223834498816
1.0,0.3673914999999998,0.5205833333333333,0.6762616666666666,36.88389510489499,51.875505128204956,67.56589918414898
1.0,0.3932385000000001,0.5422283333333333,0.7206849999999999,39.40484906759893,54.15137680652663,72.25269638694616
1.0,0.4205631666666669,0.5643599999999998,0.7710049999999997,42.11852284382271,56.598900116549956,77.43535256410233
1.0,0.4475520833333329,0.5895558333333337,0.8254875000000003,44.93211048951034,59.08918193473175,82.99202622377597
1.0,0.47623099999999985,0.615525,0.8841733333333334,47.81435792540777,61.61407039627021,88.8333420745918
1.0,0.5111733333333334,0.6439263333333328,0.9531066666666668,50.80143006992991,64.20680104895085,94.91510314685284
1.0,0.5414691666666664,0.6714726666666673,1.0179675,53.83327773892758,66.86025897435876,101.18742750582719
1.0,0.5669716666666671,0.6949373333333334,1.0759766666666666,56.899185606060435,69.60311433566412,107.65239219114184
1.0,0.5967266666666665,0.7193314999999991,1.1399666666666661,59.918582750582566,72.32705128205106,114.09660780885746
1.0,0.6261783333333333,0.7474240000000002,1.199933333333334,62.801539335664145,74.96026911421889,120.32769079254044
1.0,0.6541483333333334,0.7747315000000002,1.257526666666667,65.50505990675971,77.47938205128182,126.2910237762234
1.0,0.6824016666666668,0.8006499999999998,1.3221,67.94937237762215,79.80210163170138,131.8696160839157
1.0,0.706683333333333,0.8234950000000002,1.3800678333333327,70.1393846153844,81.89700792540765,137.08344615384573
1.0,0.7217791666666667,0.8390983333333336,1.420791666666667,72.0366474358972,83.74215279720254,141.84310489510446
1.0,0.7359450000000001,0.8544550000000002,1.4589688333333346,73.59510547785524,85.33396526806504,145.9884413752909
1.0,0.7500033333333332,0.867168333333333,1.4984066666666662,74.86295396270373,86.67322738927714,149.5733722610718
1.0,0.7579274999999996,0.8757316666666667,1.5278491666666663,75.88664160839137,87.81819242424217,152.6248800699296
1.0,0.7647383333333337,0.8845450000000007,1.5531533333333334,76.73186888111864,88.80946561771535,155.2408062937058
1.0,0.774063333333333,0.8949433333333335,1.5758466666666664,77.50249825174802,89.69556643356617,157.665232517482
1.0,0.7827666666666669,0.906544166666667,1.5963383333333327,78.2700868298366,90.50843065268037,160.02542307692255
