Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
218,3.40239,0.439034,-4.65041,10.9058,-5.41318,-26.0323,4.09893,2.83586,-0.420742,5.49998,-5.8677,24.5206,12.1843,-13.8515,-26.7098,2.34788,0.725986,-22.3884
219,3.6569,0.432373,-4.56139,11.2002,-5.60459,-26.2998,4.73766,2.71373,-0.220471,5.98841,-5.89595,24.6277,12.4875,-13.88,-27.1393,3.01103,0.614914,-22.0644
220,4.00856,0.424447,-4.45552,11.6046,-5.85647,-26.6473,5.60789,2.53688,0.0520242,6.60751,-5.89951,24.6391,12.8867,-13.9258,-27.6108,3.89171,0.469734,-21.6846
221,4.45986,0.416163,-4.34492,12.1197,-6.16404,-27.0637,6.70893,2.30065,0.397584,7.33443,-5.85989,24.4832,13.3755,-13.9943,-28.068,4.98171,0.295668,-21.2781
222,5.00912,0.408863,-4.24755,12.7401,-6.51949,-27.5312,8.02887,2.00373,0.815403,8.14079,-5.76089,24.097,13.9433,-14.0918,-28.4542,6.26545,0.102526,-20.8766
223,5.65253,0.40415,-4.18487,13.4556,-6.91415,-28.0299,9.54999,1.64787,1.30453,8.9998,-5.59485,23.4494,14.5781,-14.2256,-28.723,7.72459,-0.0955157,-20.5102
224,6.3851,0.403628,-4.1783,14.2533,-7.33931,-28.5395,11.2514,1.23774,1.86308,9.8898,-5.36761,22.561,15.2677,-14.4031,-28.8435,9.33749,-0.28005,-20.2038
225,7.20083,0.408598,-4.24519,15.1173,-7.78657,-29.0415,13.1099,0.780532,2.48647,10.7955,-5.09946,21.5088,16.0003,-14.6302,-28.8003,11.0779,-0.429927,-19.9729
226,8.09229,0.419877,-4.39636,16.031,-8.24803,-29.5195,15.1007,0.285634,3.16655,11.7078,-4.81938,20.4042,16.7661,-14.9099,-28.5927,12.9172,-0.525591,-19.8167
227,9.05024,0.437821,-4.63634,16.9775,-8.71693,-29.96,17.1973,-0.235368,3.8921,12.6239,-4.55341,19.3478,17.5604,-15.2402,-28.2323,14.8306,-0.556065,-19.7093
228,10.0633,0.462505,-4.96586,17.942,-9.18842,-30.3498,19.3727,-0.767963,4.65036,13.5454,-4.31331,18.3837,18.3859,-15.6139,-27.7416,16.8055,-0.525626,-19.5943
229,11.1179,0.493918,-5.38439,18.9121,-9.66038,-30.6745,21.6001,-1.29396,5.42796,14.4771,-4.09185,17.4792,19.2542,-16.0182,-27.1518,18.8448,-0.456186,-19.3895
230,12.1996,0.531988,-5.89049,19.878,-10.1338,-30.9177,23.8548,-1.79192,6.21103,15.4259,-3.86706,16.5412,20.1822,-16.4364,-26.4981,20.9639,-0.383626,-19.0056
231,13.2947,0.576461,-6.48023,20.8331,-10.6127,-31.0622,26.1165,-2.23958,6.98502,16.4006,-3.61341,15.4622,21.1879,-16.8487,-25.8137,23.1824,-0.3499,-18.3733
232,14.3924,0.62678,-7.14566,21.7732,-11.1031,-31.0938,28.3713,-2.61742,7.736,17.4125,-3.31414,14.1714,22.285,-17.2338,-25.1239,25.5144,-0.394392,-17.4694
233,15.4861,0.682062,-7.87459,22.6964,-11.612,-31.0057,30.6117,-2.91197,8.45279,18.4714,-2.96787,12.6632,23.4796,-17.5705,-24.4418,27.9626,-0.547098,-16.3281
234,16.5724,0.741056,-8.65007,23.6033,-12.1457,-30.8011,32.8364,-3.11788,9.12725,19.582,-2.58735,10.9929,24.7708,-17.8407,-23.7673,30.516,-0.824304,-15.0339
235,17.6497,0.801991,-9.44858,24.4971,-12.7087,-30.495,35.0484,-3.23919,9.75185,20.741,-2.19338,9.25166,26.1518,-18.0319,-23.0899,33.1535,-1.22661,-13.6997
236,18.717,0.862482,-10.2388,25.3841,-13.3023,-30.1142,37.2539,-3.29056,10.3171,21.9382,-1.80775,7.53648,27.6116,-18.1387,-22.3931,35.8482,-1.7393,-12.4416
237,19.7736,0.919748,-10.9846,26.2764,-13.9243,-29.6955,39.4622,-3.29825,10.8119,23.158,-1.44761,5.92492,29.1375,-18.1634,-21.6595,38.5719,-2.33522,-11.3556
238,20.8192,0.971298,-11.6538,27.1916,-14.5685,-29.2792,41.6846,-3.29828,11.2291,24.3813,-1.12249,4.46161,30.7162,-18.115,-20.8765,41.2983,-2.97973,-10.5004
239,21.8533,1.01595,-12.2313,28.1512,-15.2241,-28.901,43.9314,-3.33009,11.5728,25.5868,-0.834013,3.15615,32.3355,-18.0076,-20.04,44.0039,-3.63682,-9.89152
240,22.8749,1.05444,-12.7271,29.177,-15.8763,-28.5833,46.209,-3.42882,11.8622,26.7537,-0.577127,1.98811,33.9859,-17.8594,-19.1568,46.6701,-4.27467,-9.50441
241,23.8822,1.08909,-13.1707,30.2898,-16.5062,-28.3337,48.5189,-3.62216,12.125,27.8647,-0.34228,0.916396,35.6613,-17.6916,-18.2441,49.2853,-4.8699,-9.28614
242,24.8746,1.12251,-13.5963,31.5097,-17.0927,-28.1496,50.8614,-3.93238,12.3852,28.9084,-0.118107,-0.108705,37.36,-17.5281,-17.3277,51.8454,-5.41036,-9.16931
243,25.8522,1.15666,-14.0289,32.855,-17.6139,-28.0239,53.2364,-4.37756,12.6533,29.8812,0.105672,-1.1324,39.0839,-17.3948,-16.4412,54.355,-5.89729,-9.08598
