Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
291,3.11432,-0.221167,4.21106,13.3513,-5.61571,-30.4203,3.5787,2.27821,2.74594,9.43845,-6.72713,27.6618,14.2212,-16.5138,-28.3716,4.29861,2.69835,-24.4473
292,3.51048,-0.235608,4.40426,13.5063,-5.65561,-30.9542,4.06895,2.1303,3.16394,9.46804,-6.70483,27.5821,14.3408,-16.7145,-28.5164,4.76813,2.77439,-24.1617
293,4.01659,-0.248225,4.57307,13.6942,-5.73308,-31.5705,4.72617,1.93187,3.69488,9.51641,-6.67272,27.4675,14.5153,-16.936,-28.7218,5.42041,2.81542,-23.7479
294,4.61525,-0.255835,4.6749,13.9037,-5.85633,-32.2139,5.54537,1.68521,4.31335,9.59386,-6.63223,27.3234,14.7487,-17.1561,-28.9813,6.25682,2.793,-23.2111
295,5.28422,-0.255746,4.67373,14.1247,-6.02789,-32.8268,6.51529,1.39495,4.9813,9.71721,-6.58698,27.1627,15.0416,-17.3559,-29.2718,7.2642,2.68496,-22.5827
296,6.00265,-0.246495,4.54992,14.3543,-6.2436,-33.3614,7.62428,1.06516,5.65308,9.90865,-6.54137,27.0014,15.3926,-17.5251,-29.5543,8.41879,2.4817,-21.9169
297,6.75377,-0.228221,4.30527,14.5989,-6.49334,-33.7857,8.8623,0.697694,6.28022,10.1912,-6.49855,26.8505,15.8004,-17.6636,-29.779,9.69163,2.18873,-21.2785
298,7.52444,-0.202434,3.95986,14.8711,-6.76291,-34.0836,10.2187,0.293371,6.81818,10.5823,-6.45856,26.7098,16.2628,-17.7795,-29.8953,11.0541,1.8259,-20.7244
299,8.30279,-0.171128,3.54026,15.1813,-7.0367,-34.2501,11.6775,-0.143518,7.23551,11.0877,-6.41683,26.5617,16.7739,-17.8875,-29.8621,12.4817,1.42453,-20.2881
300,9.07659,-0.135704,3.0651,15.5305,-7.3007,-34.2859,13.2138,-0.599877,7.52215,11.6988,-6.36379,26.3698,17.322,-18.0044,-29.6559,13.9544,1.0232,-19.9707
301,9.83391,-0.0962494,2.53549,15.9093,-7.54526,-34.1915,14.7953,-1.05184,7.69311,12.3934,-6.28645,26.0846,17.89,-18.1463,-29.2758,15.4554,0.662253,-19.7435
302,10.5659,-0.0515667,1.93538,16.3024,-7.76702,-33.9652,16.3883,-1.46858,7.78439,13.1402,-6.17215,25.6566,18.4582,-18.3253,-28.7445,16.9705,0.377153,-19.5582
303,11.2697,6.06E-05,1.2418,16.6969,-7.96952,-33.6054,17.9668,-1.82059,7.84229,13.9065,-6.0125,25.0519,19.0091,-18.5469,-28.1062,18.4886,0.191616,-19.3608
304,11.9496,0.0598409,0.438724,17.0886,-8.16248,-33.1145,19.5189,-2.0881,7.91049,14.6655,-5.80551,24.2593,19.5329,-18.8094,-27.4206,20.0045,0.112268,-19.1016
305,12.6165,0.127749,-0.473226,17.4846,-8.35962,-32.5034,21.0492,-2.26618,8.02073,15.4027,-5.55533,23.291,20.0298,-19.1046,-26.7535,21.5218,0.1266,-18.7412
306,13.2856,0.20229,-1.47367,17.9,-8.57559,-31.7944,22.5746,-2.36539,8.18878,16.1185,-5.27075,22.1776,20.5114,-19.4203,-26.1658,23.0532,0.204971,-18.2543
307,13.9727,0.280638,-2.52436,18.3532,-8.82314,-31.0222,24.1186,-2.40843,8.41572,16.8265,-4.96401,20.9645,20.9969,-19.743,-25.7046,24.618,0.305988,-17.6348
308,14.6902,0.358969,-3.57378,18.8592,-9.11151,-30.2333,25.7035,-2.42426,8.69251,17.5484,-4.65014,19.7104,21.5086,-20.0604,-25.3982,26.2358,0.3835,-16.9002
309,15.4442,0.432934,-4.56357,19.4257,-9.4464,-29.4825,27.3453,-2.44245,9.00536,18.3077,-4.34638,18.4848,22.0666,-20.3628,-25.2554,27.9199,0.393479,-16.0919
310,16.2336,0.498424,-5.43879,20.0529,-9.83045,-28.8272,29.0525,-2.48944,9.34024,19.1235,-4.07034,17.3612,22.6852,-20.6438,-25.2673,29.6722,0.299615,-15.2682
