Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
1.0,4.7173427967032975,3.7548917271062274,-21.419976828754596,2.831638271886449,-5.448754038461541,9.01124222527473,0.5966217069597065,1.5313276047619044,-10.446640384798535,5.161840467032968,2.474185502747253,-15.476310384615386,3.166150619322345,-7.639552780952382,2.210971293589744,1.5327235073260097,1.8005836445970707,-15.78134857142858
2.0,4.825453076923077,3.73878477014652,-21.37115989377291,2.89837458305861,-5.4848966666666685,8.863296684981687,0.880584441391941,1.5607333879120877,-10.44078949871795,5.288058800366301,2.482478446886447,-15.538313021978025,3.252394526007327,-7.622140536630039,2.1668825111721617,1.8241809890109912,1.804349357051283,-15.676134523809532
3.0,4.973338592407592,3.729957579004329,-21.351216868714634,3.0113524010572776,-5.52807378787879,8.731078874458877,1.2300967615717613,1.6164227832500833,-10.407819087445889,5.444727803030304,2.495063810855811,-15.618423739593744,3.3735708761738272,-7.620422964935068,2.119770605835831,2.1663941874791894,1.8289392878871136,-15.545772029637037
4.0,5.160999343156843,3.7284101536796537,-21.360147753579767,3.1705717258824526,-5.578285402097904,8.614588793706295,1.6451586674991674,1.6983957907758909,-10.347729150982351,5.631847475024976,2.5119415946553447,-15.716642537462544,3.5296796698218458,-7.63440006586747,2.0696355775807533,2.5593631027306047,1.8743534371045625,-15.390261088911094
5.0,5.388435329170829,3.734142494172494,-21.39795254836831,3.376032557534134,-5.635531509324011,8.513826442723943,2.125770159174159,1.8066524104895105,-10.26051968932734,5.849417816350317,2.533111798285048,-15.832969415584422,3.720720906951383,-7.664071839427243,2.016477426406927,3.003087734765236,1.94059180470363,-15.209601701631707
6.0,5.65564655044955,3.7471546004828498,-21.464631253080263,3.6277348960123224,-5.699812109557111,8.42879182151182,2.6719312365967363,1.9411926423909425,-10.146190702480853,6.097438827006328,2.558574421744922,-15.967404373959381,3.9466945875624386,-7.7094382856143895,1.960296152314353,3.4975680835830847,2.0276543906843156,-15.003793867798871
7.0,5.962633006992989,3.767446472610711,-21.56018386771555,3.9256787413170047,-5.771127202797185,8.359484930069904,3.2836418997668897,2.10201648648018,-10.004742190442858,6.375910506992988,2.5883294650349566,-16.11994741258736,4.207600711654999,-7.770499404428881,1.9010917553030244,4.042804149184137,2.1355411950466134,-14.772837587412543
8.0,6.298278684149165,3.792573309440548,-21.674423675990607,4.256231560722598,-5.8483120804195625,8.294537931235405,3.948673293706282,2.2817544606060536,-9.842377918997638,6.67338141025639,2.6221187534964954,-16.29154178321673,4.488038369755231,-7.838743420978997,1.8436674393356587,4.621157826340312,2.2532362565268,-14.521859067599024
9.0,6.673478642191121,3.826042316433554,-21.821354111305293,4.633784590967352,-5.931896328671311,8.250133368298343,4.6752266653846,2.4893799424242347,-9.651169442191112,7.000270145687624,2.6602256258741175,-16.48049431235426,4.8038112442890295,-7.9241734974358735,1.784364874417244,5.246077849650334,2.393401248193466,-14.24770623543119
10.0,7.116311819347298,3.8705425728438105,-22.013234965034894,5.0895240907925245,-6.027341212121193,8.226540297202773,5.517699499999983,2.7300194132867053,-9.415637525174795,7.384261037296014,2.7050017057109477,-16.69828086247081,5.184328409848469,-8.036535231701608,1.713308242365962,5.970867127039609,2.5651007238927663,-13.928671459207415
