Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
1.0,4.75390291941392,3.7268009963369972,-21.18233661172163,0.8139013241758248,-6.46836360805861,8.758341282051285,1.3376885093406599,1.9883429737179483,-9.773740503663003,4.719529091575096,2.1814049076923085,-14.264682857142866,0.21877286666666737,-7.734157408424911,2.787773168498169,0.7553123000000013,0.6795549496336997,-15.95575322344323
2.0,4.8318653040293045,3.746046760073261,-21.239065505494523,0.9194994084249091,-6.436082875457878,8.727676868131873,1.5288223040293045,2.001470177106227,-9.695141428571429,4.847928930402934,2.2021392736263743,-14.340877142857154,0.39975354505494554,-7.7869356959707,2.70949358974359,1.0463485153846166,0.7536738287545788,-15.770836886446894
3.0,4.948909383449884,3.768610608225109,-21.313784808358324,1.0732953121878128,-6.416772079587082,8.704560674325679,1.78459331961372,2.048789608766234,-9.594288637196136,5.0076271971362,2.226100391158842,-14.433716003996018,0.6204621081252085,-7.848059926739932,2.6355523476523484,1.3944287853146866,0.8507710557775559,-15.568030720945728
4.0,5.105035157675657,3.7944925407925414,-21.406494520313036,1.2752890354645359,-6.410431220446223,8.688992700632706,2.1050015560939066,2.130301268697969,-9.47118212953713,5.198623891774894,2.253288260289711,-14.543199440559455,0.8808985558774561,-7.917530100732606,2.5659494422244427,1.799553109790211,0.9708466307026308,-15.347334726939733
5.0,5.300242626706626,3.8236925577755585,-21.517194641358657,1.5254805782550787,-6.417060298035301,8.680972947052952,2.4900470134698636,2.246005156901432,-9.325821905594406,5.420919014319017,2.2837028810189817,-14.669327452547469,1.1810628883116883,-7.9953462179487245,2.500684873459874,2.2617214888111903,1.1139005535298037,-15.10874890442891
6.0,5.53453179054279,3.8562106591741596,-21.645885171495184,1.823869940559441,-6.4366593123543145,8.680501413586418,2.939729691741592,2.395901273376624,-9.158207965367966,5.674512564768566,2.3173442533466537,-14.812100039960056,1.5209551054279054,-8.081508278388284,2.439758641358642,2.7809339223776233,1.2799328242590744,-14.852273253413259
7.0,5.807902649184131,3.8920468449883328,-21.792566110722543,2.1704571223776155,-6.469228263403243,8.687578100233074,3.4540495909090803,2.579989618123535,-8.968340308857782,5.959404543123524,2.35421237727272,-14.971517202797155,1.9005752072261013,-8.176016282051256,2.383170745920739,3.3571904104895003,1.4689434428904384,-14.57790777389273
8.0,6.119799287878769,3.933537729020967,-21.96559712470856,2.564846498834491,-6.510543578088558,8.696293682983656,4.0340905632867,2.792732926223768,-8.749240262237736,6.277426662004643,2.3959479257575684,-15.155159662004618,2.324625276223769,-8.282059749417225,2.3296862237762173,3.9985110920745797,1.6802518082750533,-14.276509801864757
9.0,6.478086424242404,3.9779490163170035,-22.15700284265727,3.0146059743589655,-6.568675705128186,8.71440719696967,4.691314357808843,3.0449009677738834,-8.50780106643354,6.632589432400913,2.4414696238927664,-15.357656952214406,2.7929832701631616,-8.395809318181794,2.2820745104895037,4.705221543356629,1.9191433356643297,-13.956600512820469
10.0,6.87506930186478,4.024975713869451,-22.360370064102494,3.5134342564102456,-6.642354644522124,8.742522890442864,5.409858645104879,3.3404419339160736,-8.246886993006967,7.017659644522123,2.488863870279712,-15.571737435897388,3.3002550946386844,-8.516652639860112,2.2368124650349586,5.465497509090892,2.185299951048944,-13.621269393939352
11.0,7.299842226107204,4.073289714452201,-22.571532468531394,4.0500999417249295,-6.72867729020977,8.783266602564074,6.169409586247067,3.6705443817598953,-7.972976987179462,7.420492977855455,2.5364980763403184,-15.789655705128157,3.8328509104894986,-8.642538082750557,2.196644498834492,6.255471796969678,2.4677917097902022,-13.282572829836788
12.0,7.747762867132844,4.120733584498821,-22.784040142191067,4.618349942890428,-6.827603385780865,8.837038263403235,6.963713598484827,4.02926144300698,-7.693257517482493,7.83781661421909,2.583898800349642,-16.00687681818177,4.384355094172481,-8.77213437645685,2.1638572622377557,7.0660079431235205,2.7659840361305275,-12.947615187412547
13.0,8.22321147435895,4.167226819347306,-22.99919541608384,5.221164029137513,-6.939574784382263,8.906436520978993,7.802939294871772,4.41650641905593,-7.406766189976667,8.275450973193449,2.631133435081577,-16.22341333916079,4.959047910256395,-8.905671276223748,2.1360320209790142,7.907767431235407,3.081032162004653,-12.612809378787839
14.0,8.725155419580393,4.212808231351968,-23.219091229603656,5.855273691142173,-7.065213047785527,8.999053449883423,8.68682513694636,4.835484850815837,-7.116896276223754,8.733254329836804,2.678117242773885,-16.43893333333328,5.555010653613036,-9.04152853729601,2.1139219836829772,8.780741565501138,3.4170977540792435,-12.277438551048913
15.0,9.250450489510461,4.257350032634021,-23.446225532633957,6.516760205128185,-7.203764230769208,9.122572942890415,9.61155294871792,5.284730842657327,-6.826213889277368,9.210777243589716,2.724727682400924,-16.654234609557058,6.170665532867114,-9.179182266899737,2.0970019780885716,9.684594798135167,3.7677429396270283,-11.940903130769195
