Frame,LAnkleAngles_X,LHipAngles_X,LKneeAngles_X,LAnkle_avel,LHip_avel,LKnee_avel
1.0,0.2931342499999999,0.3589564999999999,0.5686491666666668,29.790570104895004,36.61757820512809,57.625304137528964
1.0,0.31539350000000005,0.39145783333333295,0.6075283333333336,31.636870454545356,39.54797121212109,60.86916952214434
1.0,0.33514016666666674,0.42523616666666686,0.6418290000000001,33.47879737762227,42.53331247086234,64.11628001165482
1.0,0.35420658333333305,0.4590308333333333,0.6750435833333331,35.38517418414908,45.590256526806385,67.48475844988324
1.0,0.37771300000000024,0.49285416666666676,0.7161206666666667,37.368026515151406,48.68256981351966,70.97898117715596
1.0,0.39634600000000014,0.5187141666666667,0.7493420000000003,39.414375932400816,51.817842657342496,74.56918420745899
1.0,0.41033333333333327,0.5430149999999999,0.7747339166666665,41.42495320512809,54.81543344988329,78.10715145687621
1.0,0.4301173333333332,0.5730133333333335,0.8097516666666665,43.352145512820385,57.529087179487,81.51742581585057
1.0,0.4532833333333335,0.6019558333333332,0.8503683333333333,45.233498018647886,60.01848694638676,84.84492453379927
1.0,0.4719816666666668,0.6248783333333332,0.8819916666666666,47.07145728438215,62.27510431235412,88.07975145687618
1.0,0.4907566666666668,0.6468808333333336,0.9150775000000001,48.84960909090894,64.3122226107224,91.18265238927711
1.0,0.50701,0.6624124999999996,0.9446241666666667,50.597222610722454,66.16814219114198,94.19491934731907
1.0,0.5212999999999997,0.6749866666666665,0.9690200000000003,52.29603846153829,67.77154603729582,97.10019831002302
1.0,0.5361983333333332,0.6887450000000003,0.9934275000000001,53.85357762237744,69.02265326340304,99.73681351981321
1.0,0.5527016666666668,0.6991516666666665,1.0207683333333328,55.247488344988156,69.9707057109555,102.04850582750551
1.0,0.5660683333333331,0.7082183333333333,1.0425316666666666,56.52275641025622,70.69777226107203,104.12305011654979
1.0,0.5772316666666669,0.7147775000000006,1.0604308333333339,57.67560023310004,71.21238426573404,105.94522727272694
1.0,0.5894533333333328,0.7176116666666665,1.0804533333333324,58.71749125874108,71.53864044289023,107.55906060606026
1.0,0.5971416666666668,0.7147999999999999,1.0914283333333337,59.60236829836812,71.6296833333331,108.94264277389244
1.0,0.6013150000000004,0.7131449999999996,1.096373333333333,60.30611363636345,71.50033298368277,110.04981526806492
1.0,0.60778,0.7133499999999997,1.1070066666666667,60.861180069929894,71.26252703962683,110.9083397435894
1.0,0.6144950000000003,0.7107615000000007,1.1183500000000002,61.33714393939375,70.94971177156155,111.66071212121176
1.0,0.6179566666666666,0.7052921666666664,1.1247333333333343,61.745104312354115,70.63039184149162,112.34534090909054
1.0,0.6197424999999998,0.7006884999999997,1.1293666666666662,62.07958682983662,70.32744020978998,112.96648951048917
1.0,0.6228616666666665,0.6988371666666664,1.1347416666666659,62.38995862470841,70.03029568764546,113.65852447552412
1.0,0.6266633333333335,0.6981515000000001,1.141583333333334,62.68433508158488,69.72081433566412,114.40082284382248
1.0,0.629797499999999,0.695335833333333,1.150383333333333,62.93996911421891,69.43795419580398,115.08872494172456
1.0,0.6316816666666671,0.6925933333333331,1.1577666666666662,63.17750174825155,69.19676888111866,115.77869463869428
1.0,0.6326499999999996,0.6882716666666671,1.164116666666667,63.39830011654993,68.95413671328652,116.49107226107188
1.0,0.6343583333333348,0.6847400000000002,1.1726,63.55345163170144,68.67467016316995,117.16238927738891
1.0,0.6367833333333334,0.6834933333333328,1.179033333333333,63.58752156177138,68.28707132867112,117.73539044289011
1.0,0.6369666666666663,0.6803666666666666,1.1817499999999999,63.49937995337976,67.81132062937041,118.17462703962667
1.0,0.6345000000000002,0.6739416666666666,1.1846750000000015,63.30645862470844,67.3170029137527,118.45576923076891
1.0,0.6303333333333333,0.6671966666666673,1.1859166666666656,63.000846153845956,66.75393356643336,118.57369463869429
1.0,0.6251499999999993,0.660624999999999,1.1857500000000016,62.56948135198115,66.09735081585062,118.52375291375256
1.0,0.6191000000000003,0.6506583333333337,1.1839666666666673,62.013141025640806,65.33521794871776,118.3331235431232
1.0,0.6133333333333327,0.6435400000000001,1.1804749999999977,61.336334498834304,64.39282284382267,118.01765734265697
1.0,0.6070833333333342,0.6363666666666673,1.1752666666666673,60.60295454545438,63.30289044289028,117.57018065268028
1.0,0.5992249999999993,0.6233833333333344,1.1692499999999988,59.88284965034947,62.165759906759746,117.02909090909051
1.0,0.5911333333333336,0.6097166666666659,1.1641166666666665,59.179312354312174,60.93229487179471,116.42805361305324
1.0,0.5831833333333334,0.595516666666667,1.1583333333333343,58.460518648018464,59.56228205128188,115.73710955710915
1.0,0.5747833333333343,0.5770633333333336,1.1485499999999995,57.73165501165482,58.09086829836811,114.98186480186445
1.0,0.5691499999999993,0.5633499999999999,1.1401333333333332,56.97215617715601,56.47182167832149,114.15684731934698
1.0,0.5639916666666656,0.5520583333333325,1.1341583333333336,56.1335314685313,54.70818531468513,113.21032634032599
1.0,0.5548666666666667,0.5326999999999998,1.1237833333333327,55.23708041958026,52.93998601398584,112.16002331002298
1.0,0.5438916666666671,0.5128083333333328,1.110975000000001,54.30565268065249,51.232560606060446,111.06680652680619
1.0,0.5339333333333339,0.49564166666666704,1.1001083333333348,53.324691142190964,49.59950466200451,109.96997668997633
1.0,0.5219166666666671,0.47721666666666734,1.087066666666665,52.301060606060446,48.08916899766885,108.8828671328668
1.0,0.5091249999999992,0.46119999999999983,1.0735416666666666,51.219131701631554,46.697191142191,107.76328088578055
1.0,0.5009833333333328,0.45474166666666643,1.0649999999999995,50.11283799533785,45.46152680652667,106.57583916083883
1.0,0.49300833333333277,0.4482416666666668,1.0571833333333334,49.0964976689975,44.49909090909077,105.42268648018612
1.0,0.4824833333333345,0.4386166666666667,1.0457666666666678,48.197144522144335,43.8077214452213,104.3613694638691
1.0,0.4728416666666672,0.43260833333333243,1.033016666666666,47.36044289044273,43.31793123543109,103.31454545454511
1.0,0.4631666666666649,0.4281000000000003,1.0198166666666661,46.59540209790195,42.97692307692293,102.2531118881116
1.0,0.45553333333333307,0.4232083333333329,1.006124999999999,45.86049533799521,42.68876456876444,101.0943706293703
1.0,0.4522583333333339,0.42410833333333303,0.9981666666666662,45.05255827505814,42.34244172494159,99.70065268065238
1.0,0.44588333333333274,0.42526666666666735,0.9887166666666681,44.21391608391594,42.008106060605925,98.16926573426542
1.0,0.43518333333333575,0.420183333333334,0.9704000000000015,43.382826340326204,41.743210955710836,96.64805944055912
1.0,0.4258416666666651,0.414541666666666,0.9508083333333328,42.50917832167821,41.432435897435795,95.07714452214424
1.0,0.4150000000000003,0.4094000000000004,0.9300666666666638,41.56036713286703,41.05513986013975,93.40459790209765
1.0,0.4021083333333329,0.4032999999999995,0.9088916666666685,40.50921911421899,40.651497668997564,91.62360722610694
1.0,0.39328333333333393,0.40134166666666743,0.8965166666666656,39.36485431235419,40.20177156177145,89.6801864801862
1.0,0.38461666666666733,0.400758333333334,0.8839416666666674,38.226398601398486,39.76872377622364,87.71392191142164
1.0,0.3726333333333323,0.3941083333333326,0.8616916666666677,37.14803030303016,39.44190559440548,85.88106060606034
1.0,0.35989999999999905,0.38993333333333285,0.8393833333333328,36.06761072261061,39.17298951048937,84.05900932400911
1.0,0.34813333333333407,0.38887500000000025,0.8185833333333316,34.985506993006865,38.90698717948705,82.16993589743569
1.0,0.33720000000000044,0.38546666666666596,0.7970250000000026,33.91367715617705,38.633298368298234,80.20384032634009
1.0,0.32808333333333256,0.3821833333333329,0.7808416666666673,32.786375291375194,38.3014918414917,78.06138111888093
1.0,0.3189666666666664,0.3811750000000016,0.7646749999999999,31.6151923076922,37.908420745920616,75.80889277389258
1.0,0.3056333333333339,0.3767666666666643,0.7388833333333338,30.462039627039537,37.49056526806512,73.59678904428883
1.0,0.2931500000000001,0.3700000000000016,0.7134583333333318,29.3288519813519,37.000256410256284,71.39423659673636
1.0,0.2820083333333339,0.36428333333333285,0.690391666666668,28.1496386946386,36.388071095570965,69.08441142191117
1.0,0.26798333333333285,0.3567499999999999,0.6630500000000007,26.940285547785468,35.70375291375283,66.6998076923074
1.0,0.2553749999999984,0.3482749999999992,0.6393999999999979,25.75371794871787,34.98437062937054,64.31526223776197
1.0,0.24667500000000095,0.3420249999999993,0.6223499999999973,24.601689976689883,34.218752913752816,61.962651515151265
1.0,0.2362166666666674,0.3351166666666696,0.6003833333333333,23.471888111888003,33.40317599067592,59.647564102563855
1.0,0.2226499999999992,0.32424999999999926,0.5720500000000008,22.35207459207451,32.5503205128204,57.36221445221426
1.0,0.21310000000000015,0.3172083333333345,0.5516583333333335,21.289696969696912,31.70867715617705,55.180594405594235
1.0,0.20394999999999897,0.3104666666666643,0.5321833333333336,20.268537296037245,30.863881118881018,53.062808857808676
1.0,0.1912333333333335,0.2988166666666672,0.5058000000000007,19.204947552447518,29.9309382284381,50.87181235431224
1.0,0.17954166666666715,0.2868499999999994,0.48329166666666623,18.121993006992952,28.91912587412574,48.658991841491755
1.0,0.17186666666666847,0.2796416666666657,0.4684666666666691,17.098205128205073,27.92831002330989,46.58645104895094
1.0,0.16348333333333306,0.27211666666666723,0.45088333333333236,16.109877622377606,26.906637529137463,44.59946969696961
1.0,0.15096666666666536,0.25806666666666683,0.4255833333333309,15.117703962703931,25.7950349650349,42.60951631701622
1.0,0.13979166666666773,0.24392499999999906,0.40300833333333824,14.17315850815848,24.66903263403262,40.698764568764496
1.0,0.1326833333333326,0.23528333333333565,0.38723333333333326,13.310897435897402,23.56819930069925,38.90491841491832
1.0,0.12529166666666688,0.22635000000000152,0.37202499999999894,12.480285547785506,22.404481351981318,37.09111305361294
1.0,0.11623333333333452,0.2108833333333333,0.35283333333333405,11.663735431235368,21.138158508158483,35.24087995337986
1.0,0.10914999999999846,0.1988999999999983,0.3361999999999992,10.922977855477829,19.862569930069874,33.48599067599061
1.0,0.10276666666666756,0.18840000000000087,0.3196000000000012,10.255442890442891,18.677826340326302,31.83603146853138
1.0,0.096675,0.1758749999999981,0.30244166666666433,9.607604895104878,17.526742424242386,30.195757575757455
1.0,0.08963333333333286,0.16143333333333545,0.28331666666666777,8.96810606060603,16.332808857808786,28.503205128205032
1.0,0.08304166666666646,0.14979166666666663,0.26654166666666806,8.368012820512789,15.207220279720223,26.828595571095484
1.0,0.07782500000000188,0.14219166666666597,0.2528583333333323,7.78384615384612,14.267453379953347,25.23343240093233
1.0,0.07185833333333314,0.13601666666666823,0.23793333333333302,7.17956293706292,13.417290209790195,23.652261072261005
1.0,0.06674166666666477,0.12643333333333237,0.22250000000000014,6.593088578088567,12.622540792540724,22.10993006992998
1.0,0.06119999999999948,0.11631666666666558,0.20511666666666528,6.032814685314649,11.929364801864743,20.641421911421826
1.0,0.055041666666668355,0.1131583333333337,0.19137500000000132,5.482243589743562,11.34657925407916,19.219044289044163
1.0,0.048641666666666104,0.11087499999999977,0.1789000000000005,4.953158508158462,10.783770396270315,17.81153846153834
1.0,0.04399166666666687,0.10239166666666577,0.1641583333333306,4.471538461538425,10.182074592074555,16.45854895104889
1.0,0.040941666666666876,0.09411666666666492,0.15163333333333284,4.0515034965035,9.59583333333328,15.191153846153789
1.0,0.03664999999999748,0.09105833333333517,0.14055833333333348,3.680116550116591,9.068892773892742,14.002540792540763
1.0,0.03253333333333567,0.08706666666666625,0.12783333333333383,3.3814627039627094,8.524912587412551,12.900617715617713
1.0,0.03155833333333291,0.0788083333333341,0.11770000000000162,3.1625641025640894,7.895547785547752,11.833688811188836
1.0,0.03046666666666849,0.07120833333333465,0.10867500000000223,2.9805944055944025,7.274213286713259,10.780442890442956
1.0,0.028124999999999883,0.067724999999997,0.09810833333333235,2.810576923076904,6.734498834498817,9.777179487179547
1.0,0.026374999999999815,0.06304166666666688,0.08855833333333507,2.6681235431235555,6.176707459207442,8.80852564102567
1.0,0.025791666666664288,0.05564166666666696,0.0796000000000004,2.5310139860139977,5.5967016317016185,7.847284382284432
1.0,0.02456666666666744,0.049300000000000566,0.06906666666666794,2.3773717948717747,5.082080419580409,6.926206293706336
1.0,0.02167500000000011,0.04588333333333298,0.05820833333333179,2.2004545454545337,4.635530303030282,6.04682400932399
1.0,0.02022500000000053,0.04231666666666752,0.051399999999998634,2.012179487179456,4.171940559440555,5.17680652680654
1.0,0.018833333333335034,0.03602500000000042,0.043800000000002726,1.8211130536130522,3.670856643356661,4.307587412587454
1.0,0.015441666666664725,0.03264166666666727,0.03409166666666863,1.6266200466200276,3.198344988344993,3.457989510489476
1.0,0.014116666666666925,0.028908333333331093,0.027508333333331098,1.4291025641025712,2.7602564102564107,2.650087412587369
1.0,0.012633333333332311,0.022833333333334,0.01981666666666489,1.2353904428904066,2.278449883449869,1.8299708624708293
1.0,0.009949999999999903,0.015983333333333977,0.008100000000003623,1.0481818181817812,1.7190034965034897,0.9428787878787812
1.0,0.008641666666666955,0.010999999999999824,-0.0008750000000029937,0.8589452214451812,1.1390909090909056,0.010798368298339954
1.0,0.007433333333331997,0.006791666666667713,-0.007341666666669984,0.6726165501165307,0.561719114219114,-0.9309149184149714
1.0,0.005050000000001849,0.0007333333333322164,-0.016833333333330813,0.4904778554778504,-0.08867132867129977,-1.8993997668998022
1.0,0.002516666666664946,-0.0078000000000001775,-0.029783333333332013,0.2949475524475591,-0.7461072261071809,-2.8686421911421616
1.0,0.0009166666666674909,-0.014841666666665532,-0.03950833333333392,0.0961188811189007,-1.3702855477855458,-3.794347319347342
1.0,-0.000491666666666409,-0.019416666666666416,-0.04597500000000091,-0.09872377622377834,-1.9803554778554906,-4.655279720279754
1.0,-0.0029833333333328937,-0.02545000000000049,-0.055183333333333216,-0.2872494172494194,-2.5847494172494203,-5.465168997668947
1.0,-0.004850000000001131,-0.032999999999999176,-0.06325000000000063,-0.4610139860139636,-3.1419172494172427,-6.203642191142153
1.0,-0.0061166666666648455,-0.03611666666666835,-0.06754999999999949,-0.6084207459207408,-3.6020454545454585,-6.806072261072297
1.0,-0.008066666666667999,-0.03946666666666765,-0.07365000000000303,-0.7361072261071857,-3.979912587412592,-7.284289044289077
1.0,-0.008858333333333709,-0.04366666666666615,-0.07778333333333028,-0.8654953379953084,-4.318735431235474,-7.7290792540792825
1.0,-0.009266666666665202,-0.04666666666666567,-0.08061666666666649,-0.9827272727272512,-4.6068706293706505,-8.12356643356646
1.0,-0.01084999999999899,-0.048350000000000413,-0.08462500000000261,-1.0794463869463655,-4.8312237762237435,-8.434050116550143
1.0,-0.011791666666667311,-0.04975000000000188,-0.08702500000000175,-1.186759906759897,-5.037377622377606,-8.74032634032634
1.0,-0.012966666666666052,-0.05243333333333192,-0.09013333333333289,-1.3177972027972202,-5.271048951048938,-9.082855477855448
1.0,-0.014950000000000685,-0.05460833333333485,-0.09456666666666654,-1.4645221445221186,-5.491153846153842,-9.428438228438173
1.0,-0.016000000000001197,-0.05623333333333077,-0.09706666666666545,-1.6339160839161035,-5.7035431235431515,-9.79831002331
1.0,-0.01768333333333298,-0.059316666666666386,-0.10074999999999908,-1.8324300699300988,-5.934061771561809,-10.20012237762233
1.0,-0.02053333333333403,-0.06260000000000392,-0.10641666666666556,-2.0419580419580483,-6.181998834498833,-10.603834498834363
1.0,-0.023091666666665844,-0.0645750000000002,-0.11104166666666633,-2.2562703962703976,-6.431573426573399,-10.998479020978888
1.0,-0.024891666666665795,-0.06626666666666559,-0.11410833333333414,-2.485821678321687,-6.656287878787861,-11.367162004661935
1.0,-0.027116666666669193,-0.06850000000000082,-0.1171833333333332,-2.724842657342684,-6.874953379953343,-11.711847319347234
1.0,-0.030233333333331558,-0.0709166666666654,-0.12111666666666565,-2.9660081585081715,-7.081404428904417,-12.02329254079245
1.0,-0.031941666666667125,-0.07292499999999791,-0.12299166666666277,-3.2088228438228708,-7.253968531468482,-12.291765734265663
1.0,-0.03392500000000176,-0.07442500000000034,-0.12481666666667006,-3.4594871794871804,-7.407377622377538,-12.537331002330948
1.0,-0.03762500000000024,-0.07537500000000079,-0.12810000000000107,-3.7196386946387063,-7.566421911421859,-12.788409090909061
1.0,-0.03994166666666743,-0.07735000000000063,-0.13078333333332992,-3.987948717948699,-7.730553613053587,-13.055716783216758
1.0,-0.042249999999997456,-0.07865000000000026,-0.1328083333333344,-4.276130536130482,-7.869644522144535,-13.373321678321648
1.0,-0.04606666666666707,-0.0795833333333326,-0.13723333333333562,-4.576509324009314,-7.999353146853176,-13.739801864801843
1.0,-0.049108333333332276,-0.08126666666666645,-0.14141666666666688,-4.8829487179486755,-8.150734265734284,-14.144079254079225
1.0,-0.05154166666666763,-0.08357500000000091,-0.14540833333333344,-5.194189976689934,-8.313321678321671,-14.596736596736527
1.0,-0.05501666666666575,-0.08505833333333494,-0.1509833333333314,-5.511340326340313,-8.461946386946364,-15.103519813519789
1.0,-0.059233333333334436,-0.08530833333333405,-0.158074999999999,-5.844411421911447,-8.599487179487125,-15.66363636363636
1.0,-0.061708333333334885,-0.08771666666666385,-0.16263333333333443,-6.186375291375355,-8.753525641025593,-16.27030303030297
1.0,-0.06446666666666563,-0.09021666666666661,-0.16758333333333417,-6.525361305361336,-8.912447552447535,-16.891923076923014
1.0,-0.06906666666666794,-0.09072500000000024,-0.17616666666666822,-6.874073426573441,-9.069743589743556,-17.553414918414916
1.0,-0.07281666666666749,-0.09155833333333252,-0.18366666666666673,-7.241579254079246,-9.25048368298362,-18.27421911421909
1.0,-0.07604166666666738,-0.09452499999999968,-0.1903583333333323,-7.609353146853131,-9.47023892773888,-19.03612470862468
1.0,-0.08020833333333204,-0.09754166666666908,-0.1984833333333332,-7.991835664335616,-9.737744755244735,-19.87870046620039
1.0,-0.08382499999999855,-0.09986666666666721,-0.20686666666666773,-8.408828671328626,-10.02821678321679,-20.812092074591963
1.0,-0.08799999999999979,-0.10321666666666474,-0.2171666666666674,-8.836299533799519,-10.356025641025632,-21.782004662004578
1.0,-0.09315833333333441,-0.10764166666666657,-0.22869166666666274,-9.276462703962666,-10.738175990675977,-22.789417249417156
1.0,-0.09749166666666653,-0.11167500000000145,-0.2393833333333344,-9.759801864801835,-11.152505827505824,-23.870052447552418
1.0,-0.10282500000000046,-0.1162749999999999,-0.2517916666666669,-10.292418414918387,-11.582803030303,-25.03333333333331
1.0,-0.1084083333333344,-0.12015833333333337,-0.2625500000000021,-10.855833333333337,-12.038152680652626,-26.282313519813485
1.0,-0.11403333333333343,-0.12453333333333383,-0.2743166666666686,-11.459178321678309,-12.52020396270395,-27.61482517482515
1.0,-0.12064999999999859,-0.13008333333333302,-0.28876666666666573,-12.088945221445172,-12.999592074592082,-28.97998251748247
1.0,-0.1276250000000001,-0.1353250000000005,-0.3034750000000024,-12.725547785547718,-13.462033799533792,-30.369557109557093
1.0,-0.13467499999999966,-0.14004999999999926,-0.3199916666666643,-13.375005827505762,-13.922459207459195,-31.81152097902087
1.0,-0.14091666666666747,-0.14480833333333454,-0.3364333333333332,-14.058444055943996,-14.41701631701631,-33.37196969696956
1.0,-0.14784166666666523,-0.14996666666666827,-0.3512333333333337,-14.78331002330999,-14.974900932400898,-35.10925407925393
1.0,-0.15457500000000005,-0.1545416666666659,-0.3655916666666646,-15.511934731934712,-15.545005827505765,-36.904819347319204
1.0,-0.16122500000000115,-0.1600333333333334,-0.3833166666666686,-16.25748834498833,-16.1656701631701,-38.72872377622365
1.0,-0.16970000000000063,-0.16791666666666613,-0.4050666666666641,-17.023158508158474,-16.860949883449816,-40.59942307692293
1.0,-0.1796333333333345,-0.1777166666666655,-0.4295666666666686,-17.79021561771556,-17.605810023309957,-42.47646270396256
1.0,-0.1871333333333333,-0.1860333333333323,-0.44970833333333476,-18.57847902097898,-18.438927738927642,-44.418449883449725
1.0,-0.1935333333333317,-0.19286666666666719,-0.4642083333333324,-19.40889860139855,-19.41020979020972,-46.48887529137513
1.0,-0.2027499999999994,-0.20436666666666792,-0.4836999999999989,-20.29143356643346,-20.518758741258676,-48.69500582750568
1.0,-0.2106833333333332,-0.21482500000000027,-0.5048249999999985,-21.175792540792443,-21.69108391608384,-50.892931235431064
1.0,-0.21881666666666652,-0.2258333333333328,-0.5263666666666668,-22.04198717948706,-22.867972027971973,-53.02073426573409
1.0,-0.2297500000000016,-0.24158333333333312,-0.5530666666666685,-22.932785547785457,-24.054667832167766,-55.16287296037278
1.0,-0.24086666666666426,-0.25666666666666743,-0.5796499999999997,-23.865728438228373,-25.251573426573362,-57.36269230769213
1.0,-0.24965833333333323,-0.26754166666666473,-0.6015416666666672,-24.813245920745878,-26.42770396270388,-59.58960372960354
1.0,-0.25664166666666866,-0.2755666666666678,-0.6160083333333327,-25.79079836829829,-27.57213286713279,-61.82061771561751
1.0,-0.26639999999999847,-0.2846166666666674,-0.6346666666666655,-26.807884615384538,-28.701037296037228,-64.01798368298348
1.0,-0.2777333333333359,-0.295816666666666,-0.6588166666666684,-27.810186480186402,-29.751684149184076,-66.1023368298366
1.0,-0.287558333333332,-0.306591666666668,-0.6801666666666643,-28.786392773892693,-30.724376456876367,-68.06382867132845
1.0,-0.2984833333333328,-0.3183333333333331,-0.7027999999999986,-29.77933566433559,-31.70771561771553,-69.99724358974338
1.0,-0.3107249999999991,-0.33075833333333354,-0.7259250000000025,-30.824399766899653,-32.77569347319339,-71.99391025641003
1.0,-0.3194166666666683,-0.33956666666666574,-0.7406416666666681,-31.931177156177032,-33.952856643356526,-74.07533216783197
1.0,-0.32796666666666613,-0.3482666666666662,-0.7554250000000001,-33.027074592074506,-35.149291375291256,-76.05768648018629
1.0,-0.3390083333333334,-0.3605583333333337,-0.7751916666666668,-34.07452797202786,-36.30603146853134,-77.87958041958024
1.0,-0.351049999999999,-0.3744000000000005,-0.7963166666666659,-35.11991841491833,-37.48333333333318,-79.66372960372941
1.0,-0.36343333333333394,-0.38942499999999897,-0.817716666666667,-36.14998251748243,-38.67825174825161,-81.39208624708598
1.0,-0.3748666666666682,-0.4028666666666669,-0.8357166666666682,-37.170413752913646,-39.88855011654998,-83.07203962703935
1.0,-0.3822666666666669,-0.4110649999999996,-0.8468166666666672,-38.25512237762226,-41.184508158508045,-84.79431235431205
1.0,-0.3901833333333317,-0.4211799999999994,-0.8600083333333318,-39.345361305361195,-42.50124009323997,-86.45185897435867
1.0,-0.4023666666666668,-0.4361600000000007,-0.8786499999999974,-40.356695804195695,-43.736425407925275,-87.94544871794845
1.0,-0.4131666666666674,-0.4488433333333342,-0.8930416666666675,-41.31755244755232,-44.905426573426446,-89.31071678321652
1.0,-0.423933333333333,-0.4613850000000002,-0.9066333333333354,-42.26234265734252,-46.0373473193472,-90.59138694638666
1.0,-0.43590000000000045,-0.47573833333333376,-0.9221833333333311,-43.23340909090895,-47.18587995337983,-91.8587296037293
1.0,-0.44319999999999976,-0.4846666666666657,-0.9322500000000021,-44.277756410256266,-48.36057925407913,-93.1115850815848
1.0,-0.4494000000000001,-0.4913916666666666,-0.9396000000000022,-45.304493006992864,-49.449819347319206,-94.2210023310021
1.0,-0.46023333333333244,-0.5019350000000008,-0.949899999999999,-46.2449708624707,-50.402477855477684,-95.16983682983658
1.0,-0.47166666666666757,-0.5131199999999998,-0.9607249999999983,-47.17741258741241,-51.29440209790193,-96.07134615384587
1.0,-0.4832499999999988,-0.5239100000000007,-0.9712500000000007,-48.11289044289029,-52.13258857808843,-96.91608391608362
1.0,-0.4939583333333332,-0.5322283333333327,-0.9787083333333347,-49.05247086247071,-52.93652097902084,-97.69592074592046
1.0,-0.5000416666666675,-0.5374733333333329,-0.9837333333333333,-50.03696969696955,-53.770250582750435,-98.48797785547754
1.0,-0.5070833333333334,-0.5434000000000007,-0.9907666666666657,-51.049370629370486,-54.6417272727271,-99.28360139860108
1.0,-0.51855,-0.5527866666666674,-0.9998499999999998,-52.00275058275044,-55.48197902097884,-100.01028554778529
1.0,-0.5287250000000014,-0.5620466666666667,-1.0070000000000003,-52.883892773892626,-56.27595104895087,-100.6728787878785
1.0,-0.537891666666666,-0.5711449999999997,-1.01325,-53.7369988344987,-57.077795454545274,-101.3343706293703
1.0,-0.5477666666666661,-0.5809066666666654,-1.0213500000000006,-54.5880186480185,-57.92987587412569,-102.03451631701597
1.0,-0.5568333333333335,-0.5909216666666669,-1.0284750000000003,-55.42323426573411,-58.806512284382094,-102.72266899766868
1.0,-0.5608,-0.5959233333333335,-1.032233333333333,-56.182505827505665,-59.65750018647998,-103.34570512820483
1.0,-0.5656000000000008,-0.6013183333333335,-1.0376499999999986,-56.843892773892605,-60.45200435897418,-103.9392365967363
1.0,-0.5740999999999996,-0.611338333333334,-1.046133333333333,-57.4414568764567,-61.20702741258724,-104.54825174825143
1.0,-0.5803083333333338,-0.6201291666666661,-1.052275000000001,-57.95926573426557,-61.91469941724924,-105.12477272727241
1.0,-0.5845666666666668,-0.6267025000000007,-1.0560000000000016,-58.39539627039611,-62.567042167831985,-105.64466200466168
1.0,-0.5889999999999999,-0.633052266666666,-1.0610499999999998,-58.79642773892755,-63.20594785547766,-106.1840769230766
1.0,-0.5917749999999996,-0.6382265666666671,-1.0675083333333328,-59.157272144521954,-63.842797599067396,-106.71400582750552
1.0,-0.5932833333333337,-0.6428916666666662,-1.0720583333333338,-59.39299125874108,-64.38813568764547,-107.14107808857776
1.0,-0.5944499999999998,-0.6473236666666665,-1.074141666666666,-59.52030244755227,-64.8249667832166,-107.49941958041924
1.0,-0.5960000000000004,-0.6516450000000004,-1.0779333333333325,-59.60929195804178,-65.20806361305344,-107.85560606060571
1.0,-0.5972249999999995,-0.6564108333333327,-1.0829333333333333,-59.64083100233082,-65.52534226107207,-108.15650582750547
1.0,-0.5954333333333338,-0.6580600000000008,-1.082694999999999,-59.58277564102546,-65.75547347319329,-108.33822727272691
