Frame,LAnkleAngles_X,LHipAngles_X,LKneeAngles_X,LAnkle_avel,LHip_avel,LKnee_avel
0.0,0.0,0.0,0.0,1.6703025641025677,2.759567032967047,5.023823974358997
1.0,0.08486483333333332,0.11380333333333308,0.18766620000000012,6.784265934065941,8.944300183150196,14.82002406593409
1.0,0.1231943333333333,0.1610128333333334,0.26201229999999986,11.727635331335339,14.934317748917758,24.14110459873462
1.0,0.1652834999999998,0.21136316666666652,0.339559,16.500410755910764,20.72961973026974,32.9870655727606
1.0,0.20944933333333346,0.26306716666666696,0.417175,21.102592207792217,26.330206127206132,41.35790698801201
1.0,0.25438583333333337,0.3151926666666667,0.49323999999999996,25.534179686979694,31.736076939726946,49.25362884448886
1.0,0.2990366666666667,0.36722383333333325,0.5669233333333333,29.795173193473104,36.94723216783205,56.67423114219096
1.0,0.33607916666666676,0.41409316666666646,0.6254570833333334,33.59704965034955,41.478716083915955,62.58125458041938
1.0,0.37299499999999997,0.4611201666666667,0.6834225000000002,37.644738694638576,46.45014778554764,69.11012275058253
1.0,0.41393166666666675,0.5111748333333332,0.7498491666666666,41.506070396270275,51.2706546620045,75.34180926573403
1.0,0.4520516666666666,0.5589180000000001,0.8124166666666667,45.159555827505685,55.90769242424224,81.28750990675965
1.0,0.48722666666666675,0.6038131666666668,0.8711516666666665,48.59197027972013,60.29186596736578,86.9524740675988
1.0,0.5196333333333333,0.6451666666666669,0.9264183333333335,51.827671911421746,64.37807692307673,92.38189685314656
1.0,0.5495200000000002,0.6825683333333329,0.9785400000000001,54.866079254079075,68.10510058275038,97.59068269230738
1.0,0.5762200000000001,0.7151599999999997,1.0247316666666666,57.59174766899748,71.33815885780864,102.37141783216751
1.0,0.6000824999999997,0.7429441666666667,1.0673366666666664,60.00880594405575,74.05623356643335,106.71509265734232
1.0,0.6217341666666668,0.7646350000000005,1.1072616666666668,62.18676748251728,76.32324510489488,110.77564801864767
1.0,0.6419749999999995,0.7828453333333334,1.1459033333333333,64.13994463869443,78.17577867132843,114.58637878787843
1.0,0.6582066666666667,0.795959,1.180185,65.88088053613033,79.67371899766874,118.16798834498798
1.0,0.6727583333333332,0.806514833333333,1.2128433333333335,67.42049358974337,80.8854799533797,121.55893473193436
1.0,0.6877350000000004,0.8174250000000006,1.2476483333333332,68.76745512820492,81.88234813519787,124.79648484848445
1.0,0.699438333333333,0.8263633333333334,1.279568333333333,69.90919988344967,82.70528216783191,127.85673776223734
1.0,0.7089833333333339,0.8333308333333324,1.3077750000000006,70.84872552447531,83.39854720279695,130.73266317016277
1.0,0.7165366666666664,0.8393150000000008,1.333631666666666,71.60375990675969,83.98397249417224,133.41909324009282
1.0,0.7219233333333334,0.8438149999999999,1.35817,72.18256526806505,84.42928275058249,135.88627156177114
1.0,0.7251150000000003,0.8464333333333337,1.3800066666666668,72.57257459207437,84.67224312354286,138.07675058275015
1.0,0.7263916666666667,0.8465349999999999,1.3987883333333337,72.76466550116527,84.6790419580417,139.93984615384574
1.0,0.7270200000000001,0.8453274999999992,1.4151249999999997,72.77754778554757,84.44337121212095,141.4945256410252
1.0,0.7259466666666663,0.8412999999999999,1.4274666666666667,72.5723100233098,83.92171911421885,142.65941142191096
1.0,0.721793333333333,0.8313333333333336,1.4340916666666665,72.11900116550095,83.08538053613027,143.34371794871748
1.0,0.7159749999999998,0.8196975000000001,1.4373749999999996,71.40241258741236,81.93898076923051,143.50525641025595
1.0,0.7066333333333331,0.8061016666666667,1.4351666666666665,70.41231701631678,80.4625926573424,143.1295349650345
1.0,0.6941500000000005,0.7889066666666666,1.42755,69.21551048951028,78.74275116550093,142.3427179487175
1.0,0.6787166666666667,0.7686600000000001,1.4127083333333346,67.89113869463849,76.87634790209766,141.28902680652638
1.0,0.6623000000000001,0.7475999999999999,1.3957333333333324,66.4745303030301,74.90758216783193,140.01023892773847
1.0,0.6462499999999997,0.7259666666666664,1.3790000000000007,65.00019696969677,72.86949184149162,138.5457925407921
1.0,0.6315500000000002,0.7037750000000003,1.3632333333333329,63.486229603729385,70.74446794871774,136.90756993006949
1.0,0.6204583333333336,0.6864250000000004,1.353016666666666,61.9508449883448,68.52472377622357,135.09963869463826
1.0,0.6075999999999988,0.6671499999999998,1.3383666666666663,60.40567599067579,66.27258857808837,133.1638344988341
1.0,0.590216666666667,0.6427000000000005,1.3143666666666665,58.84486596736578,64.0254999999998,131.10842074592028
1.0,0.5725500000000006,0.6179333333333332,1.288783333333334,57.23524475524458,61.76704545454527,128.852587412587
1.0,0.5546333333333328,0.5933666666666658,1.2614,55.56169580419565,59.51392191142172,126.36849650349609
1.0,0.5363500000000011,0.5694166666666668,1.2324166666666667,53.801421911421755,57.2794696969695,123.6190442890439
1.0,0.5192666666666655,0.5503750000000004,1.2058583333333328,51.95939976689962,55.08521561771545,120.60796037295997
1.0,0.5016833333333341,0.5316666666666666,1.1764666666666652,50.09361305361293,53.04715034965017,117.43731351981313
1.0,0.4834500000000004,0.511958333333333,1.1438916666666696,48.23996503496489,51.197272727272555,114.1696969696966
1.0,0.46510000000000024,0.4944666666666662,1.110133333333329,46.3903263403262,49.49751165501149,110.7912645687642
1.0,0.4454833333333319,0.4782833333333342,1.0729166666666679,44.54435314685301,47.92835664335651,107.29611305361274
1.0,0.4264666666666675,0.4640666666666666,1.0356999999999996,42.72913752913739,46.4664510489509,103.72640442890412
1.0,0.4082666666666661,0.4510833333333319,0.9987666666666684,40.957727272727155,45.068024475524325,100.11979603729574
