Frame,LAnkleAngles_X,LHipAngles_X,LKneeAngles_X,LAnkle_avel,LHip_avel,LKnee_avel
0.0,0.0,0.0,0.0,2.541684065934081,1.512710402930404,7.409113919413955
1.0,0.10873183333333332,0.08908166666666646,0.25757833333333324,8.650197802197821,7.094720018315024,20.106231135531168
1.0,0.15971416666666663,0.13744000000000015,0.3618966666666668,14.613049716949739,12.715491748251758,32.20963241758245
1.0,0.2090115000000002,0.18317083333333298,0.4561213333333334,20.430239810189835,18.375025592740606,43.719317765567794
1.0,0.2609076666666666,0.23419333333333336,0.5509378333333333,26.101768081918106,24.073321551781568,54.63528717948721
1.0,0.310405,0.290495,0.6389281666666664,31.627634532134554,29.810379625374644,64.9575406593407
1.0,0.3609683333333334,0.34975016666666653,0.7258236666666668,37.00783916083904,35.5861998135197,74.68607820512797
1.0,0.4156533333333334,0.4099208333333337,0.8174313333333335,41.755016433566304,41.2272427272726,82.3444348484846
1.0,0.47017499999999995,0.47087128333333306,0.9070673333333334,46.927984149184,47.304233892773745,90.94437562937036
1.0,0.5292324999999997,0.5426503333333338,1.009439,52.12642027972012,53.500843473193314,99.4558260023307
1.0,0.5748941666666669,0.6016993833333333,1.0846633333333333,57.25309195804178,59.58826680652662,107.67345371794838
1.0,0.614726666666667,0.6488231666666661,1.1423633333333332,62.200317599067404,65.37921088578068,115.40276068764534
1.0,0.6640466666666666,0.7033835000000005,1.2166583333333334,66.90067307692287,70.84308503496482,122.52043245920709
1.0,0.7138099999999996,0.7605783333333328,1.291905,71.32394230769208,75.99098517482494,128.9787630885777
1.0,0.7588700000000004,0.8113016666666671,1.3563188499999992,75.42488869463847,80.66674405594381,134.73903404428862
1.0,0.7935200000000001,0.8482083333333333,1.4010221500000004,79.08885372960347,84.65740268065241,139.6276735314681
1.0,0.8230983333333333,0.880664,1.437580666666667,82.38671037296011,88.15260870629344,143.91346966200422
1.0,0.85391,0.9145985000000002,1.4768299999999996,85.22057575757549,91.13617331002303,147.50483292540747
1.0,0.8781799999999998,0.9407216666666663,1.5073141666666672,87.46458624708598,93.43395664335635,150.19035702797157
1.0,0.8926516666666666,0.9510345,1.5237383333333334,89.22279254079227,95.10090349650321,152.20903381118836
1.0,0.9021866666666662,0.9565388333333331,1.5325066666666673,90.55726456876428,96.26746678321649,153.7772758624704
1.0,0.9137066666666671,0.9696599999999999,1.5481499999999995,91.527889277389,97.08641351981322,155.12422588578042
1.0,0.9233166666666669,0.9786033333333336,1.5644983333333338,92.14940209790181,97.567325291375,156.29550011654962
1.0,0.925925,0.9780116666666668,1.5729083333333327,92.42283100233072,97.69464102564072,157.25975524475476
1.0,0.9253999999999998,0.9747050000000003,1.5806350000000002,92.48348951048924,97.66285745920715,158.28654953379905
1.0,0.922016666666666,0.9730133333333333,1.5911366666666658,92.37616550116523,97.57639778554748,159.50564685314632
1.0,0.9189166666666674,0.9735683333333335,1.6077083333333337,92.08123310023282,97.34532599067569,160.86000116550065
1.0,0.9156249999999999,0.9696683333333328,1.6219499999999993,91.59591025640998,96.89651398601367,162.2566410256405
1.0,0.9085666666666672,0.960919999999999,1.6319166666666673,91.00150932400905,96.39472727272698,163.77522960372912
1.0,0.9020000000000001,0.9572683333333346,1.6508166666666673,90.30736013985987,95.8346655011652,165.33866899766852
1.0,0.8933833333333331,0.9516716666666669,1.6673166666666652,89.39639860139833,95.0545477855475,166.68745804195754
1.0,0.8837249999999992,0.942206666666667,1.679075000000001,88.24712121212093,94.03943123543097,167.66548135198084
1.0,0.8714999999999998,0.9293549999999997,1.6862666666666672,86.82284382284354,92.7896864801862,168.13864219114168
1.0,0.8553666666666668,0.9164600000000012,1.6872000000000018,85.15184149184122,91.35175407925382,168.06139277389227
1.0,0.8337083333333334,0.8973166666666655,1.6761166666666647,83.33047785547758,89.7981969696967,167.45096736596687
1.0,0.8092333333333332,0.8757833333333337,1.6587166666666657,81.28048368298344,88.0077983682981,166.09065850815801
1.0,0.7878750000000002,0.8582933333333324,1.639358333333335,79.04694638694615,85.9906806526804,164.04984848484798
1.0,0.7654166666666669,0.8372200000000007,1.613783333333333,76.66987179487157,83.77092890442864,161.41316433566385
1.0,0.743416666666667,0.8158066666666669,1.5845749999999998,74.21349650349629,81.44166783216758,158.32983682983635
1.0,0.7208333333333332,0.7945349999999994,1.5536166666666678,71.72454545454525,78.95753962703935,154.8835023310018
1.0,0.6909666666666668,0.7621783333333338,1.508166666666666,69.19445804195784,76.22446270396247,151.07724358974315
1.0,0.6647166666666656,0.7298783333333327,1.465366666666667,66.58962703962683,73.22653962703939,146.93597902097855
1.0,0.638650000000001,0.7008783333333332,1.4245166666666667,63.88706293706272,70.04840559440537,142.5090617715613
1.0,0.6122250000000005,0.6725316666666666,1.3826333333333316,61.18385780885761,66.77629836829814,137.93902097902054
1.0,0.5848833333333326,0.6342766666666663,1.3327666666666669,58.49080419580402,63.39112354312334,133.2490326340322
1.0,0.5564750000000004,0.5941200000000003,1.2799916666666682,55.81857808857794,59.99270629370609,128.4557692307688
1.0,0.529908333333332,0.5644049999999986,1.2331583333333331,53.191002331002196,56.72422960372943,123.63814685314651
1.0,0.5043666666666672,0.5367766666666677,1.1851749999999992,50.50659673659659,53.50848368298354,118.63446386946353
1.0,0.47976666666666823,0.5032083333333341,1.1364499999999993,47.69724358974342,50.264516317016174,113.27082750582716
1.0,0.45125000000000054,0.46987166666666563,1.0817333333333359,44.81222610722594,47.08239627039611,107.68242424242389
1.0,0.4211916666666659,0.44175333333333305,1.024283333333333,41.986928904428794,44.171030303030165,102.20446386946357
