Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
262,10.1118,6.67135,-43.2671,6.85502,-10.7128,25.1104,6.89546,10.6029,-3.52397,3.72651,2.81171,-18.4685,9.03641,-11.8212,-1.08087,9.57648,1.71497,-6.71596
263,10.1712,6.59035,-42.935,7.13901,-10.7351,24.4725,7.292,10.7646,-3.29355,3.8557,2.82074,-18.5203,9.41231,-12.0135,-1.10049,10.0528,1.99295,-6.44422
264,10.2669,6.5004,-42.5653,7.49877,-10.7804,23.7142,7.80241,10.9932,-2.98771,4.03731,2.82835,-18.5639,9.90837,-12.2477,-1.19507,10.7069,2.31443,-6.04883
265,10.4062,6.41124,-42.198,7.92191,-10.8554,22.891,8.41235,11.2937,-2.61165,4.27381,2.83265,-18.5885,10.5169,-12.5109,-1.39351,11.5406,2.65052,-5.51981
266,10.595,6.33262,-41.8738,8.39426,-10.9653,22.0644,9.10299,11.6688,-2.17549,4.56501,2.8323,-18.5866,11.2255,-12.7888,-1.71521,12.5468,2.97003,-4.8558
267,10.8381,6.27266,-41.6268,8.90442,-11.1126,21.2917,9.85648,12.121,-1.69181,4.90914,2.82705,-18.5567,12.0218,-13.0698,-2.16569,13.714,3.24536,-4.06318
268,11.1398,6.23719,-41.4818,9.44607,-11.2982,20.6203,10.6587,12.6538,-1.17404,5.3036,2.81785,-18.5047,12.8956,-13.3456,-2.73532,15.0289,3.45579,-3.15495
269,11.5041,6.22978,-41.4538,10.0186,-11.5209,20.0874,11.5003,13.2719,-0.635335,5.74551,2.80687,-18.443,13.8402,-13.6113,-3.4003,16.4772,3.58904,-2.14942
270,11.9354,6.25206,-41.5491,10.6267,-11.7787,19.7193,12.3767,13.9817,-0.0876066,6.23209,2.79732,-18.3903,14.8523,-13.8647,-4.12486,18.0452,3.64171,-1.06879
271,12.4384,6.30402,-41.7664,11.2796,-12.0691,19.5336,13.2874,14.7903,0.459343,6.76092,2.79318,-18.3695,15.9308,-14.1055,-4.86434,19.7195,3.61912,0.0623766
272,13.0181,6.38434,-42.0981,11.9895,-12.3896,19.539,14.2362,15.7052,0.998706,7.33005,2.79892,-18.4061,17.0766,-14.334,-5.56879,21.4878,3.53473,1.21878
273,13.6795,6.49055,-42.5315,12.7707,-12.7378,19.7367,15.2299,16.7333,1.52747,7.9382,2.81914,-18.526,18.2916,-14.5506,-6.18652,23.3387,3.40926,2.37592
274,14.4269,6.61918,-43.0496,13.638,-13.1116,20.1205,16.2788,17.8796,2.04705,8.58478,2.85822,-18.7531,19.5777,-14.7555,-6.66768,25.2626,3.26954,3.51164
275,15.263,6.76578,-43.6317,14.606,-13.5094,20.677,17.3963,19.1462,2.56363,9.26993,2.91999,-19.1076,20.9368,-14.9488,-6.96733,27.2514,3.14712,4.60738
276,16.1889,6.92503,-44.2546,15.688,-13.929,21.3866,18.5987,20.5315,3.08821,9.99448,3.00741,-19.6039,22.3697,-15.1307,-7.04805,29.2984,3.07659,5.64916
277,17.2027,7.09082,-44.8929,16.8953,-14.3682,22.2243,19.9053,22.029,3.63621,10.7599,3.1224,-20.2494,23.877,-15.3018,-6.88186,31.3988,3.09367,6.62835
278,18.2991,7.2565,-45.5206,18.2364,-14.8239,23.1612,21.3379,23.6274,4.22677,11.568,3.26561,-21.0437,25.4578,-15.4642,-6.45158,33.5487,3.23306,7.54196
279,19.4697,7.41517,-46.1126,19.7166,-15.2923,24.1663,22.9202,25.3105,4.8817,12.4211,3.43635,-21.9782,27.111,-15.6211,-5.75144,35.7456,3.52612,8.39281
280,20.7027,7.56007,-46.6452,21.3382,-15.7685,25.2086,24.6765,27.0573,5.6243,13.321,3.63256,-23.0364,28.8346,-15.7776,-4.78723,37.9881,3.99851,9.18925
281,21.9837,7.68508,-47.0986,23.0995,-16.2469,26.2589,26.6308,28.8435,6.47802,14.2695,3.85086,-24.1952,30.6263,-15.9402,-3.57579,40.2762,4.6678,9.94476
282,23.2963,7.78515,-47.457,24.9954,-16.7213,27.2916,28.8047,30.642,7.46519,15.2673,4.08671,-25.4256,32.4839,-16.1169,-2.14402,42.6116,5.54148,10.6772
