Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
562,2.69409,5.77608,-39.4351,2.32935,-14.7466,22.2869,-2.91097,4.37059,-10.5386,2.73786,2.97215,-19.387,5.48926,-8.16054,-2.83998,3.26705,2.95699,-11.696
563,2.64938,5.7386,-39.2629,2.34238,-14.7427,22.0714,-2.8847,4.37918,-10.5302,2.76811,2.97166,-19.3842,5.55022,-8.18403,-2.78551,3.36779,2.97996,-11.6671
564,2.60552,5.69515,-39.0628,2.37297,-14.7417,21.8101,-2.83394,4.40346,-10.5073,2.81101,2.97084,-19.3795,5.63796,-8.21508,-2.73175,3.51011,3.01039,-11.6169
565,2.57076,5.64939,-38.8516,2.42733,-14.7457,21.5189,-2.75135,4.44943,-10.4642,2.86736,2.96963,-19.3726,5.75476,-8.25322,-2.68847,3.69645,3.0478,-11.5403
566,2.55313,5.60513,-38.6468,2.51083,-14.7565,21.215,-2.63066,4.52222,-10.3965,2.9374,2.96801,-19.3634,5.90166,-8.29768,-2.66497,3.92742,3.09127,-11.433
567,2.55928,5.5656,-38.4635,2.62762,-14.7759,20.9144,-2.46704,4.62571,-10.3005,3.02108,2.96599,-19.3519,6.07894,-8.34765,-2.66866,4.20263,3.13975,-11.2924
568,2.59414,5.53318,-38.3128,2.78066,-14.8048,20.6293,-2.25695,4.76254,-10.1742,3.11824,2.96363,-19.3385,6.2865,-8.40249,-2.70442,4.52135,3.19222,-11.1169
569,2.66106,5.50938,-38.202,2.97195,-14.8442,20.3685,-1.99797,4.93442,-10.0169,3.22876,2.96105,-19.3237,6.5241,-8.46177,-2.77479,4.88288,3.2478,-10.9059
570,2.76216,5.49497,-38.135,3.20284,-14.8945,20.1378,-1.68838,5.14242,-9.82858,3.35262,2.95839,-19.3086,6.79156,-8.5253,-2.88021,5.2868,3.30577,-10.6596
571,2.89871,5.4902,-38.113,3.47431,-14.9563,19.9409,-1.32695,5.38736,-9.61032,3.48998,2.95589,-19.2944,7.08884,-8.59314,-3.01954,5.73308,3.36562,-10.3784
572,3.07151,5.49492,-38.1356,3.78718,-15.0298,19.7797,-0.912697,5.67,-9.36356,3.64118,2.95381,-19.2826,7.41612,-8.66551,-3.19038,6.22213,3.42706,-10.0634
573,3.28117,5.50878,-38.2009,4.14224,-15.1154,19.6554,-0.444765,5.99128,-9.0901,3.80677,2.95248,-19.275,7.77378,-8.74283,-3.38948,6.75473,3.49004,-9.71553
574,3.52822,5.53131,-38.3067,4.54031,-15.2134,19.5687,0.077599,6.35236,-8.79189,3.98745,2.95228,-19.2739,8.16244,-8.82563,-3.61291,7.33206,3.55475,-9.33607
575,3.81326,5.562,-38.4502,4.98224,-15.3244,19.5201,0.655039,6.75468,-8.47089,4.18412,2.95365,-19.2818,8.5829,-8.9146,-3.85623,7.95557,3.6216,-8.92618
576,4.1369,5.60032,-38.6286,5.46886,-15.4488,19.5098,1.28803,7.1999,-8.12889,4.39783,2.95707,-19.3014,9.03613,-9.01047,-4.11457,8.62698,3.6913,-8.48706
577,4.49981,5.64575,-38.8391,6.00094,-15.5872,19.5382,1.97682,7.68987,-7.76748,4.62974,2.96307,-19.3357,9.52325,-9.11408,-4.38274,9.34821,3.76478,-8.01985
