Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
258,4.88054,5.16213,-24.9646,-0.279085,-9.15884,12.7589,1.34157,2.13467,-7.67522,2.02199,1.65561,-19.3114,-1.9624,-7.12412,-1.10257,0.0774364,0.96186,-14.2094
259,5.0161,5.22647,-25.2025,-0.0509836,-9.20608,12.8087,1.70949,2.34172,-7.50942,1.97315,1.63869,-19.1547,-1.94547,-7.1009,-1.46447,0.0889192,0.926881,-14.0378
260,5.21781,5.31032,-25.511,0.25461,-9.28397,12.8588,2.22509,2.62926,-7.27954,1.95505,1.62039,-18.9852,-1.88306,-7.08005,-1.90925,0.195675,0.912097,-13.79
261,5.49389,5.41171,-25.8822,0.635169,-9.39895,12.9005,2.89524,2.99947,-6.98316,1.9909,1.60298,-18.8241,-1.75625,-7.06677,-2.41268,0.441662,0.932146,-13.4602
262,5.84945,5.52777,-26.3044,1.08493,-9.55582,12.9253,3.72024,3.45036,-6.62006,2.10184,1.58875,-18.6927,-1.54852,-7.06604,-2.94631,0.865587,0.998972,-13.0468
263,6.28715,5.65547,-26.7658,1.59759,-9.75753,12.9257,4.69702,3.97745,-6.19045,2.30423,1.5796,-18.6086,-1.24733,-7.08192,-3.48324,1.4968,1.11999,-12.552
264,6.80779,5.79203,-27.2555,2.1678,-10.0053,12.8959,5.82123,4.57474,-5.69406,2.60892,1.57695,-18.585,-0.844245,-7.11735,-4.00084,2.35435,1.29791,-11.9795
265,7.41087,5.93509,-27.764,2.79205,-10.2987,12.832,7.08854,5.23533,-5.12965,3.02165,1.58174,-18.6307,-0.33444,-7.1743,-4.48162,3.44774,1.53151,-11.3345
266,8.09497,6.08269,-28.284,3.46882,-10.636,12.7314,8.49519,5.95148,-4.49503,3.54391,1.59455,-18.7509,0.284033,-7.25396,-4.91307,4.77835,1.81672,-10.6219
267,8.858,6.23318,-28.809,4.19857,-11.0143,12.5932,10.0382,6.71462,-3.78726,4.17392,1.61573,-18.9483,1.01097,-7.35709,-5.28725,6.34102,2.14768,-9.84574
268,9.69738,6.38515,-29.3338,4.98357,-11.4296,12.4176,11.715,7.51526,-3.00313,4.90748,1.64546,-19.2243,1.84461,-7.48422,-5.60025,8.12539,2.51762,-9.00873
269,10.61,6.53738,-29.8541,5.82755,-11.8769,12.2063,13.5236,8.34291,-2.1396,5.73868,1.68389,-19.5791,2.78203,-7.63586,-5.85179,10.1171,2.91938,-8.11171
270,11.5924,6.68879,-30.3663,6.73548,-12.3505,11.9626,15.4618,9.18614,-1.19434,6.66042,1.73109,-20.0125,3.81945,-7.81262,-6.04493,12.2987,3.34565,-7.15368
271,12.6407,6.83846,-30.8672,7.71318,-12.8442,11.6912,17.527,10.0329,-0.166204,7.66482,1.78712,-20.5234,4.95246,-8.0152,-6.18574,14.6504,3.789,-6.132
272,13.7506,6.98566,-31.3547,8.76701,-13.351,11.3987,19.7157,10.8706,0.944434,8.74351,1.85197,-21.1102,6.17619,-8.2444,-6.28285,17.1512,4.24171,-5.04302
273,14.9176,7.12989,-31.8273,9.90344,-13.8641,11.0937,22.0238,11.6873,2.13536,9.88788,1.92554,-21.7698,7.4855,-8.50098,-6.34684,19.7793,4.69567,-3.88298
274,16.1367,7.2709,-32.2846,11.1287,-14.3766,10.7861,24.4455,12.4716,3.40239,11.0893,2.00758,-22.4979,8.87518,-8.78554,-6.38924,22.513,5.14228,-2.64902
275,17.4032,7.40874,-32.7269,12.4482,-14.8819,10.4879,26.9739,13.2138,4.73936,12.3394,2.0977,-23.2888,10.3401,-9.09833,-6.42153,25.3316,5.5726,-1.3403
276,18.7119,7.54371,-33.1556,13.8662,-15.3741,10.2121,29.6006,13.9068,6.13829,13.6299,2.19534,-24.1349,11.8754,-9.43911,-6.45381,28.2156,5.97775,0.0409662
277,20.0578,7.67637,-33.5725,15.3856,-15.8481,9.9726,32.3161,14.546,7.58968,14.9535,2.29977,-25.0276,13.4764,-9.80702,-6.4936,31.1476,6.34953,1.48888
278,21.4359,7.80742,-33.9801,17.007,-16.2996,9.78393,35.1097,15.1302,9.08297,16.3028,2.41009,-25.9569,15.1391,-10.2005,-6.54481,34.1124,6.68119,2.9935
279,22.8414,7.93767,-34.3809,18.729,-16.7254,9.66029,37.97,15.6619,10.6071,17.6716,2.52531,-26.9122,16.8593,-10.6173,-6.60695,37.0969,6.96823,4.54105
280,24.2696,8.06786,-34.7775,20.5477,-17.1232,9.61502,40.8852,16.1466,12.1511,19.0539,2.64433,-27.8826,18.6335,-11.0547,-6.67491,40.0907,7.20919,6.11455
281,25.7157,8.19861,-35.1717,22.4571,-17.4916,9.65986,43.844,16.5928,13.7049,20.4441,2.76597,-28.8572,20.4579,-11.5094,-6.73917,43.0855,7.40598,7.69492
282,27.1753,8.3303,-35.5646,24.4486,-17.8302,9.80415,46.8356,17.0109,15.2598,21.8372,2.88902,-29.8254,22.329,-11.9781,-6.78665,46.0751,7.56397,9.26236
283,28.6437,8.46292,-35.9563,26.5117,-18.1388,10.0541,49.8503,17.4123,16.8092,23.2282,3.01222,-30.7769,24.2427,-12.4574,-6.80198,49.0552,7.69148,10.7978
284,30.1161,8.59612,-36.3458,28.6342,-18.4181,10.4122,52.8798,17.8081,18.3483,24.6123,3.1343,-31.7022,26.1951,-12.9443,-6.76909,52.0235,7.79885,12.2844
285,31.5876,8.72908,-36.7308,30.8029,-18.669,10.8768,55.9176,18.2075,19.875,25.9846,3.25396,-32.5923,28.1817,-13.4363,-6.673,54.9785,7.89714,13.7088
286,33.0528,8.86064,-37.108,33.0036,-18.8927,11.4418,58.9585,18.6173,21.3891,27.34,3.36993,-33.4389,30.1977,-13.9316,-6.50139,57.9204,7.99666,15.0618
