Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
410,5.7259,0.418019,-0.242263,2.13117,-2.05472,-4.57216,1.74158,-3.18501,-6.77506,1.38706,-0.543422,-0.346239,0.142096,-7.90588,-0.790009,-1.82566,-2.25281,-18.7832
411,5.72938,0.409835,-0.201854,2.11691,-2.05597,-4.60301,1.74616,-3.19043,-6.75188,1.40231,-0.538888,-0.370316,0.116426,-7.90652,-0.813891,-1.80735,-2.24231,-18.7768
412,5.73207,0.401313,-0.159775,2.09646,-2.05744,-4.63104,1.74902,-3.19669,-6.72812,1.41912,-0.532121,-0.406254,0.0813135,-7.90675,-0.828873,-1.79033,-2.23046,-18.7747
413,5.73328,0.393697,-0.122174,2.0694,-2.0589,-4.64983,1.74866,-3.20333,-6.70725,1.43581,-0.523016,-0.454607,0.03721,-7.90646,-0.827992,-1.77769,-2.21822,-18.7796
414,5.7326,0.388081,-0.0944449,2.03561,-2.05993,-4.65408,1.74378,-3.21004,-6.69243,1.45101,-0.511829,-0.514015,-0.0144369,-7.9058,-0.807276,-1.77142,-2.20629,-18.7932
415,5.73002,0.38511,-0.0797769,1.99512,-2.05999,-4.64105,1.7335,-3.21672,-6.68591,1.46423,-0.499172,-0.58123,-0.0715024,-7.90519,-0.767462,-1.77165,-2.19497,-18.8149
416,5.72576,0.384903,-0.0787551,1.94806,-2.05853,-4.61112,1.71745,-3.22342,-6.68873,1.47598,-0.485874,-0.651846,-0.131572,-7.90524,-0.713882,-1.77663,-2.18414,-18.8418
417,5.72007,0.387115,-0.0896744,1.89476,-2.05513,-4.56779,1.69587,-3.2303,-6.70042,1.48756,-0.472779,-0.721387,-0.19227,-7.90667,-0.654727,-1.78331,-2.17321,-18.8691
418,5.71312,0.391062,-0.109164,1.83599,-2.04954,-4.51689,1.66976,-3.23768,-6.71895,1.50041,-0.460555,-0.786304,-0.251494,-7.91021,-0.598423,-1.78811,-2.16115,-18.8917
419,5.70501,0.395898,-0.133041,1.77325,-2.04186,-4.46525,1.64109,-3.24599,-6.74122,1.51565,-0.449548,-0.844755,-0.307535,-7.91643,-0.551236,-1.78769,-2.14669,-18.9056
420,5.69605,0.400835,-0.157418,1.7089,-2.03267,-4.41926,1.61287,-3.25543,-6.76367,1.53414,-0.439638,-0.897379,-0.359021,-7.92561,-0.515848,-1.77926,-2.12836,-18.9087
421,5.68723,0.405356,-0.179738,1.6465,-2.023,-4.38396,1.58937,-3.26568,-6.78277,1.55671,-0.43008,-0.948131,-0.404555,-7.93772,-0.491096,-1.76056,-2.10459,-18.9002
422,5.68051,0.409283,-0.199129,1.59124,-2.01412,-4.36254,1.57639,-3.27574,-6.79527,1.5844,-0.419447,-1.00458,-0.442066,-7.95278,-0.472825,-1.72953,-2.07368,-18.8789
423,5.6788,0.412702,-0.216009,1.55022,-2.00746,-4.35599,1.58119,-3.28401,-6.79864,1.61849,-0.405833,-1.07684,-0.4681,-7.97102,-0.455727,-1.68372,-2.03381,-18.8427
424,5.68554,0.415837,-0.23149,1.53222,-2.00462,-4.36274,1.61219,-3.28849,-6.79137,1.66067,-0.387342,-1.17497,-0.477435,-7.99285,-0.435706,-1.61961,-1.98309,-18.7884
425,5.70456,0.418961,-0.246912,1.54684,-2.00753,-4.37882,1.6784,-3.2867,-6.77301,1.71309,-0.362726,-1.3056,-0.463293,-8.01892,-0.412164,-1.53215,-1.9196,-18.7127
426,5.74025,0.422276,-0.263282,1.60326,-2.01841,-4.39911,1.78897,-3.27561,-6.74372,1.77834,-0.33194,-1.46897,-0.418072,-8.05016,-0.389544,-1.41447,-1.84131,-18.6131
427,5.7976,0.425735,-0.280358,1.70929,-2.0396,-4.41935,1.95302,-3.25187,-6.70386,1.85925,-0.296364,-1.65774,-0.334266,-8.08798,-0.377509,-1.25808,-1.74613,-18.4881
428,5.88203,0.428818,-0.295578,1.87097,-2.07326,-4.43846,2.1796,-3.21244,-6.65328,1.95875,-0.258566,-1.8583,-0.205211,-8.13432,-0.389565,-1.0531,-1.63184,-18.3373
429,5.9991,0.430378,-0.303277,2.09293,-2.12115,-4.46065,2.47822,-3.15557,-6.59047,2.08004,-0.221616,-2.05436,-0.0255192,-8.19143,-0.440685,-0.788834,-1.49625,-18.1597
430,6.15419,0.428718,-0.295074,2.37893,-2.18424,-4.49672,2.85916,-3.08168,-6.51146,2.22681,-0.18817,-2.23185,0.208695,-8.26176,-0.544743,-0.454463,-1.33739,-17.9529
431,6.35218,0.422011,-0.261956,2.7321,-2.26235,-4.56314,3.33313,-2.99397,-6.40919,2.40326,-0.159606,-2.38344,0.4996,-8.3478,-0.71198,-0.0401207,-1.15357,-17.7111
432,6.59713,0.408978,-0.197604,3.15465,-2.35389,-4.67873,3.90989,-2.89823,-6.27396,2.61359,-0.13552,-2.5113,0.847483,-8.45196,-0.946465,0.461716,-0.94358,-17.4252
433,6.8915,0.389651,-0.102181,3.64717,-2.45631,-4.85873,4.59624,-2.8017,-6.09521,2.86117,-0.113747,-2.62687,1.25084,-8.57624,-1.24413,1.055,-0.706661,-17.0843
