Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
254,7.60087,1.20407,-4.11613,4.54974,-2.43602,-4.63904,5.67758,0.171425,-10.4335,3.97601,0.58321,-6.3042,2.67725,-8.66518,1.10095,1.6706,-0.215704,-17.4771
255,7.77591,1.15627,-3.88104,4.89088,-2.53436,-4.95107,6.18679,0.248574,-10.2071,4.13869,0.620142,-6.49775,2.8787,-8.7394,1.07798,2.01966,-0.0385676,-17.3652
256,8.00178,1.09381,-3.57369,5.3423,-2.6702,-5.34281,6.83139,0.342533,-9.93185,4.35212,0.668963,-6.75335,3.15783,-8.8301,1.0486,2.47021,0.197446,-17.2044
257,8.27298,1.01873,-3.2041,5.89839,-2.84489,-5.79278,7.58946,0.449555,-9.62542,4.61269,0.728775,-7.06618,3.51809,-8.93265,1.01364,3.01188,0.489952,-16.9905
258,8.58285,0.934631,-2.78995,6.55025,-3.05839,-6.27228,8.437,0.566893,-9.30671,4.91533,0.797792,-7.4267,3.96129,-9.04262,0.97224,3.63328,0.834181,-16.7211
259,8.9263,0.846127,-2.35395,7.29009,-3.30982,-6.75311,9.35682,0.693569,-8.98881,5.25611,0.873764,-7.82299,4.48973,-9.15742,0.919487,4.32828,1.22473,-16.3923
260,9.30141,0.758334,-1.92129,8.11331,-3.59759,-7.21301,10.3424,0.830043,-8.67518,5.63416,0.954632,-8.24406,5.10718,-9.27696,0.84543,5.09907,1.65637,-15.9954
261,9.7098,0.676548,-1.51813,9.01877,-3.9192,-7.6374,11.3975,0.977667,-8.35973,6.05248,1.03921,-8.68349,5.81896,-9.40376,0.736604,5.95644,2.12442,-15.5159
262,10.1559,0.606168,-1.17112,10.0077,-4.2707,-8.01744,12.5324,1.13824,-8.02955,6.51741,1.12743,-9.14068,6.63129,-9.54286,0.579316,6.91753,2.62513,-14.935
263,10.645,0.552678,-0.907378,11.0818,-4.64621,-8.34677,13.7588,1.31362,-7.66859,7.03668,1.21996,-9.61882,7.54993,-9.70154,0.363294,8.0014,3.15577,-14.2352
