Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
191,10.2573,6.2069,-41.3434,-8.18084,-5.68929,23.3448,3.1123,5.12259,-6.02044,8.57006,3.14646,-20.3727,-4.08081,-11.6774,-4.69009,9.02026,4.23988,-6.00173
192,10.2185,6.21696,-41.3867,-8.16197,-5.66695,23.4253,3.06632,5.09226,-6.07575,8.54542,3.14724,-20.3771,-4.0222,-11.6888,-4.72402,9.04839,4.21402,-5.91523
193,10.1945,6.23146,-41.4489,-8.11223,-5.6459,23.5199,3.0443,5.08229,-6.12399,8.53192,3.15026,-20.3942,-3.9261,-11.7104,-4.76407,9.12023,4.19219,-5.79282
194,10.1992,6.25078,-41.5315,-8.02011,-5.63065,23.6211,3.06573,5.10777,-6.15215,8.53922,3.15646,-20.4291,-3.78474,-11.7451,-4.80721,9.25186,4.18076,-5.63238
195,10.2456,6.27506,-41.635,-7.87579,-5.62556,23.7215,3.1484,5.18252,-6.14788,8.57619,3.16664,-20.4863,-3.5922,-11.7952,-4.85015,9.45699,4.18562,-5.43349
196,10.3439,6.30428,-41.759,-7.67205,-5.63417,23.8145,3.3062,5.31736,-6.10132,8.6498,3.1814,-20.5692,-3.3446,-11.8623,-4.88988,9.74572,4.21135,-5.19676
197,10.5011,6.3383,-41.9028,-7.40435,-5.65904,23.8956,3.54851,5.51959,-6.00565,8.76481,3.20113,-20.6797,-3.03984,-11.9473,-4.92395,10.1245,4.26098,-4.92343
198,10.7213,6.3769,-42.0651,-7.0705,-5.70176,23.9623,3.88057,5.79326,-5.85694,8.92392,3.22602,-20.8187,-2.67726,-12.0504,-4.95034,10.5964,4.33607,-4.61503
199,11.0063,6.41976,-42.2443,-6.67019,-5.76312,24.0139,4.30428,6.13976,-5.65369,9.1282,3.2561,-20.9865,-2.25732,-12.1715,-4.96742,11.1621,4.43706,-4.27331
200,11.356,6.46653,-42.4388,-6.20455,-5.84335,24.0511,4.81899,6.55841,-5.39625,9.37747,3.29131,-21.1824,-1.78125,-12.3101,-4.97375,11.8204,4.56354,-3.90015
201,11.7689,6.5168,-42.6464,-5.67578,-5.94225,24.0758,5.42228,7.04705,-5.08632,9.67072,3.33152,-21.4054,-1.25093,-12.4655,-4.96792,12.5684,4.7146,-3.49763
202,12.2425,6.57009,-42.8651,-5.08688,-6.05935,24.0907,6.11046,7.60246,-4.72655,10.0064,3.37654,-21.6543,-0.6687,-12.6366,-4.94845,13.4026,4.88901,-3.06801
203,12.7738,6.62588,-43.0924,-4.4415,-6.19396,24.0989,6.8789,8.22068,-4.32022,10.3824,3.42619,-21.9277,-0.0373608,-12.8224,-4.91376,14.3186,5.08543,-2.61381
204,13.359,6.6836,-43.3258,-3.74386,-6.34524,24.104,7.7223,8.89721,-3.8711,10.7968,3.48023,-22.2242,0.639886,-13.0217,-4.86213,15.3112,5.30248,-2.13778
205,13.994,6.74265,-43.5628,-2.99866,-6.5122,24.1096,8.63477,9.6271,-3.38328,11.247,3.53846,-22.5423,1.35943,-13.2331,-4.79173,16.375,5.53883,-1.64292
206,14.6743,6.80238,-43.8006,-2.21105,-6.69371,24.1194,9.60988,10.4051,-2.86111,11.7306,3.60064,-22.8803,2.11727,-13.4553,-4.70072,17.5038,5.79323,-1.13238
207,15.3947,6.86211,-44.0367,-1.38661,-6.88848,24.137,10.6408,11.2257,-2.30915,12.245,3.66655,-23.2366,2.90902,-13.6868,-4.5873,18.6912,6.06448,-0.609452
