Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
337,-0.418751,3.55135,-20.8199,-2.61352,-5.80148,11.7243,-11.5092,1.34908,-33.5766,1.55169,8.80405,-29.402,-3.51749,0.843199,16.6333,-12.6651,-2.86769,-34.3039
338,-0.14997,3.5595,-20.8666,-2.38922,-5.90796,11.6958,-10.9628,1.61723,-33.6196,1.69703,8.79998,-29.3897,-3.36195,0.839415,16.6112,-12.3422,-2.64912,-34.3232
339,0.194055,3.57134,-20.9342,-2.10851,-6.043,11.6647,-10.2755,1.96098,-33.6696,1.89185,8.79751,-29.3822,-3.15878,0.825812,16.5836,-11.9251,-2.3557,-34.3359
340,0.602644,3.58722,-21.0249,-1.78343,-6.20179,11.6345,-9.47505,2.37004,-33.7223,2.13463,8.7981,-29.3841,-2.91217,0.798364,16.5518,-11.4249,-1.98963,-34.3355
341,1.06219,3.60734,-21.1396,-1.42816,-6.37843,11.6089,-8.5948,2.83138,-33.7732,2.42186,8.803,-29.3991,-2.62818,0.753627,16.517,-10.8561,-1.55632,-34.3158
342,1.55991,3.63179,-21.2786,-1.05569,-6.56748,11.5911,-7.66533,3.33288,-33.8182,2.74967,8.81318,-29.4301,-2.31278,0.689063,16.4807,-10.2324,-1.06202,-34.272
343,2.08564,3.66053,-21.4416,-0.676149,-6.76463,11.5832,-6.71086,3.86514,-33.8539,3.11479,8.82917,-29.4788,-1.97085,0.603064,16.4439,-9.56469,-0.512389,-34.2008
344,2.63236,3.69348,-21.6281,-0.296554,-6.96692,11.5865,-5.74818,4.42193,-33.8778,3.51494,8.85122,-29.5458,-1.60589,0.494824,16.4073,-8.86027,0.0880775,-34.1002
345,3.19593,3.73046,-21.8367,0.0789337,-7.17259,11.6017,-4.78735,4.99992,-33.8885,3.94883,8.87926,-29.6309,-1.22012,0.364144,16.3713,-8.12302,0.736116,-33.9692
346,3.77453,3.7712,-22.0658,0.44835,-7.38077,11.6286,-3.83303,5.59801,-33.8847,4.4161,8.91309,-29.7334,-0.814806,0.211251,16.336,-7.35418,1.42951,-33.8079
347,4.36793,3.81532,-22.3131,0.811249,-7.59124,11.6666,-2.88599,6.21664,-33.866,4.91701,8.95236,-29.852,-0.390692,0.0366542,16.3016,-6.55308,2.16675,-33.6168
348,4.97689,3.86233,-22.5756,1.1681,-7.80413,11.7146,-1.94443,6.85708,-33.8321,5.45225,8.99666,-29.9855,0.0516559,-0.158961,16.268,-5.71792,2.94671,-33.3968
349,5.60267,3.9116,-22.8497,1.51979,-8.01974,11.7714,-1.00497,7.52092,-33.7828,6.02267,9.04555,-30.1324,0.511515,-0.374789,16.235,-4.84637,3.76836,-33.149
350,6.24666,3.96237,-23.1311,1.86731,-8.23843,11.8354,-0.0634069,8.20967,-33.7184,6.62916,9.0986,-30.2914,0.987767,-0.60993,16.2025,-3.93604,4.63052,-32.8749
351,6.91014,4.01376,-23.4147,2.21151,-8.46048,11.9049,0.884906,8.92445,-33.639,7.27244,9.15537,-30.4608,1.47875,-0.863404,16.1706,-2.98481,5.5317,-32.576
352,7.59413,4.06476,-23.6952,2.553,-8.68612,11.9781,1.84475,9.66584,-33.5447,7.953,9.21541,-30.6394,1.98216,-1.13414,16.139,-1.99104,6.47009,-32.254
353,8.29928,4.11432,-23.9667,2.89208,-8.91546,12.0529,2.82092,10.4337,-33.4358,8.67102,9.27829,-30.8257,2.49508,-1.42099,16.108,-0.953693,7.44341,-31.9104
354,9.02589,4.1613,-24.2231,3.22873,-9.14852,12.1274,3.81814,11.2273,-33.3121,9.42629,9.34359,-31.0184,3.01401,-1.72269,16.0775,0.127596,8.44906,-31.5472
355,9.77381,4.20458,-24.4586,3.56263,-9.38523,12.1998,4.84097,12.045,-33.1738,10.2182,9.41086,-31.2161,3.53495,-2.03792,16.0477,1.25251,9.48401,-31.1662
356,10.5425,4.24309,-24.6675,3.89324,-9.6254,12.2681,5.89373,12.8843,-33.0204,11.0458,9.47967,-31.4174,4.05356,-2.36527,16.0187,2.42007,10.545,-30.7691
357,11.331,4.27587,-24.8449,4.21982,-9.86877,12.3308,6.98042,13.7422,-32.8516,11.9074,9.54952,-31.6208,4.56536,-2.70327,15.9905,3.62862,11.6284,-30.3579
358,12.138,4.30209,-24.9864,4.54152,-10.1149,12.3864,8.10457,14.6148,-32.6667,12.8013,9.61994,-31.825,5.06586,-3.05044,15.9632,4.87597,12.7304,-29.9343
359,12.9617,4.32112,-25.0889,4.85745,-10.3634,12.4339,9.26908,15.4976,-32.4647,13.7249,9.69041,-32.0284,5.55078,-3.40524,15.9369,6.15938,13.847,-29.5
360,13.8003,4.33253,-25.1503,5.16677,-10.6135,12.4725,10.4761,16.3855,-32.2448,14.6754,9.76037,-32.2294,6.01622,-3.76618,15.9115,7.47568,14.9742,-29.0566
361,14.6515,4.33617,-25.1698,5.46873,-10.8645,12.5018,11.727,17.273,-32.0056,15.6494,9.82924,-32.4264,6.45884,-4.13176,15.8871,8.8213,16.1077,-28.6056
362,15.5127,4.33211,-25.1478,5.76275,-11.1153,12.5219,13.022,18.1542,-31.7464,16.6433,9.89642,-32.6177,6.87599,-4.50052,15.8633,10.1924,17.243,-28.1485
363,16.3813,4.32068,-25.0862,6.04846,-11.365,12.5333,14.3601,19.0233,-31.466,17.6527,9.9613,-32.8017,7.26577,-4.87108,15.8403,11.5849,18.3757,-27.6865
364,17.2546,4.30244,-24.9879,6.32571,-11.6122,12.5367,15.7392,19.8743,-31.1639,18.6733,10.0233,-32.9768,7.62716,-5.24209,15.8177,12.9946,19.5012,-27.2208
365,18.1294,4.27816,-24.8568,6.59458,-11.8554,12.5335,17.1559,20.7016,-30.84,19.7001,10.0818,-33.1413,7.95997,-5.61226,15.7956,14.4169,20.6148,-26.7526
366,19.003,4.24873,-24.6977,6.85535,-12.0933,12.525,18.6055,21.4999,-30.4946,20.7282,10.1362,-33.2939,8.26483,-5.98036,15.7738,15.8476,21.712,-26.283
367,19.8723,4.21522,-24.5161,7.10846,-12.3241,12.5132,20.0821,22.2646,-30.1288,21.7524,10.1862,-33.4335,8.54311,-6.34521,15.7526,17.2819,22.7881,-25.8131
368,20.7342,4.17871,-24.3178,7.35448,-12.5464,12.4998,21.5787,22.9918,-29.7442,22.7675,10.2312,-33.5589,8.7968,-6.70568,15.7321,18.7152,23.8386,-25.3439
369,21.5857,4.14033,-24.1089,7.59398,-12.7585,12.4868,23.0873,23.6785,-29.3433,23.7683,10.271,-33.6695,9.02842,-7.06064,15.7127,20.143,24.8592,-24.8766
370,22.4238,4.10119,-23.8951,7.8275,-12.9589,12.4763,24.5992,24.3225,-28.929,24.7499,10.3055,-33.7648,9.24076,-7.40903,15.6946,21.5604,25.8457,-24.4123
371,23.2457,4.06231,-23.6823,8.05549,-13.1464,12.4699,26.1053,24.9226,-28.5051,25.7076,10.3345,-33.8449,9.43683,-7.74978,15.6784,22.9628,26.7943,-23.952
372,24.0484,4.02466,-23.4756,8.2782,-13.3199,12.4693,27.596,25.4787,-28.0754,26.637,10.3581,-33.91,9.61958,-8.08185,15.6647,24.3454,27.7016,-23.4967
373,24.8292,3.98904,-23.2795,8.49567,-13.4785,12.4757,29.0621,25.9912,-27.6443,27.5342,10.3764,-33.9605,9.79181,-8.40421,15.6538,25.7035,28.5648,-23.0477
374,25.5858,3.95616,-23.0979,8.70769,-13.6218,12.4903,30.4946,26.4615,-27.2159,28.3959,10.3898,-33.9974,9.95601,-8.71587,15.6464,27.0325,29.3812,-22.6059
375,26.3156,3.92654,-22.9339,8.91381,-13.7494,12.5136,31.885,26.8916,-26.7945,29.2192,10.3987,-34.0217,10.1143,-9.01584,15.6428,28.3277,30.1492,-22.1722
376,27.0166,3.90058,-22.7899,9.11335,-13.8616,12.5458,33.2257,27.2839,-26.384,30.0017,10.4034,-34.0347,10.2682,-9.3032,15.6431,29.5847,30.8673,-21.7475
377,27.687,3.87853,-22.6673,9.30541,-13.9587,12.5867,34.5099,27.6409,-25.988,30.7419,10.4046,-34.0377,10.4188,-9.57707,15.6476,30.7991,31.5349,-21.3327
378,28.3251,3.8605,-22.5668,9.48899,-14.0414,12.6359,35.7322,27.9656,-25.6094,31.4384,10.4026,-34.0323,10.5667,-9.83665,15.6561,31.9669,32.1518,-20.9286
379,28.9296,3.84647,-22.4886,9.663,-14.1107,12.6925,36.8881,28.2605,-25.2508,32.0906,10.3982,-34.02,10.7118,-10.0812,15.6684,33.0842,32.7184,-20.5358
380,29.4994,3.83634,-22.4319,9.82635,-14.1678,12.7552,37.9741,28.5283,-24.9141,32.6984,10.3917,-34.0022,10.8539,-10.3102,15.6842,34.1473,33.2356,-20.1551
381,30.0338,3.82989,-22.3958,9.97798,-14.2139,12.8228,38.9881,28.7712,-24.6005,33.2619,10.3838,-33.9805,10.992,-10.5231,15.7028,35.153,33.7048,-19.7872
382,30.5321,3.82686,-22.3788,10.117,-14.2505,12.8937,39.9286,28.9912,-24.3109,33.7815,10.3749,-33.9561,11.1251,-10.7195,15.7237,36.0982,34.1277,-19.4327
383,30.994,3.82695,-22.3792,10.2426,-14.2788,12.9664,40.7952,29.1899,-24.0453,34.2582,10.3656,-33.9303,11.252,-10.8993,15.7461,36.9804,34.5065,-19.0924
384,31.4192,3.82981,-22.3951,10.3543,-14.3003,13.0392,41.5879,29.3686,-23.8038,34.6929,10.3561,-33.9043,11.3712,-11.0622,15.7694,37.7971,34.8434,-18.767
385,31.8078,3.83511,-22.4247,10.4516,-14.3161,13.1107,42.3075,29.5281,-23.5856,35.0865,10.347,-33.8791,11.4813,-11.2084,15.7928,38.5463,35.1408,-18.4573
386,32.1599,3.84252,-22.4661,10.5344,-14.3275,13.1794,42.9549,29.669,-23.3899,35.4403,10.3385,-33.8556,11.581,-11.3378,15.8157,39.2262,35.4011,-18.1642
387,32.4755,3.85173,-22.5175,10.6027,-14.3353,13.2441,43.5313,29.7917,-23.2156,35.7552,10.3309,-33.8348,11.6691,-11.4507,15.8376,39.8353,35.6267,-17.8884
388,32.755,3.86248,-22.5775,10.6568,-14.3405,13.3038,44.038,29.8965,-23.0614,36.0325,10.3246,-33.8174,11.7443,-11.5473,15.858,40.3722,35.82,-17.6311
389,32.9985,3.87454,-22.6447,10.697,-14.3435,13.3576,44.476,29.9833,-22.926,36.2729,10.3199,-33.8044,11.8059,-11.6278,15.8766,40.8357,35.9829,-17.393
390,33.2062,3.88772,-22.7182,10.7239,-14.3448,13.4049,44.8464,30.0521,-22.8081,36.4773,10.317,-33.7964,11.8531,-11.6924,15.8932,41.2249,36.1173,-17.1753
391,33.3784,3.90192,-22.7972,10.7379,-14.3445,13.4454,45.1497,30.1028,-22.7063,36.6463,10.3162,-33.7943,11.8855,-11.7414,15.9078,41.5387,36.2245,-16.9791
392,33.5152,3.91704,-22.8813,10.7398,-14.3427,13.479,45.3866,30.1352,-22.6192,36.7804,10.3178,-33.7988,11.9029,-11.7749,15.9203,41.7764,36.3057,-16.8053
393,33.6167,3.93306,-22.9703,10.73,-14.3392,13.5056,45.5569,30.1493,-22.5458,36.8797,10.3221,-33.8106,11.905,-11.7932,15.9311,41.937,36.3616,-16.6552
394,33.6828,3.95001,-23.0643,10.7093,-14.3337,13.5255,45.6605,30.1449,-22.485,36.9443,10.3293,-33.8306,11.8921,-11.7962,15.9402,42.0199,36.3924,-16.5299
395,33.7136,3.96794,-23.1636,10.6783,-14.3256,13.539,45.6969,30.1219,-22.4357,36.9741,10.3397,-33.8593,11.8644,-11.784,15.9481,42.0244,36.398,-16.4303
