Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
646,-6.49373,2.43952,-14.2057,-2.70592,-9.19813,11.4638,-13.8796,1.22635,-29.6045,-2.07669,7.22962,-24.369,-7.17779,-3.34886,15.9335,-15.1777,-3.28556,-33.2489
647,-6.28586,2.43865,-14.2003,-2.50675,-9.20465,11.454,-13.4081,1.32666,-29.5346,-1.85211,7.30318,-24.6131,-7.04029,-3.35173,15.983,-14.7948,-3.12061,-33.1334
648,-6.01848,2.43764,-14.1941,-2.25351,-9.21502,11.4431,-12.8064,1.45881,-29.4459,-1.56142,7.39463,-24.9155,-6.86205,-3.3585,16.0409,-14.301,-2.90178,-32.9905
649,-5.69927,2.43656,-14.1875,-1.95498,-9.22994,11.4325,-12.0942,1.62055,-29.3418,-1.21202,7.49964,-25.2613,-6.64746,-3.37059,16.1029,-13.7102,-2.63197,-32.8273
650,-5.3383,2.4355,-14.1809,-1.62204,-9.24988,11.4234,-11.2965,1.80829,-29.2262,-0.814035,7.61313,-25.6334,-6.40264,-3.3892,16.164,-13.0403,-2.31634,-32.652
651,-4.94521,2.4345,-14.1747,-1.2649,-9.27513,11.4169,-10.4365,2.01827,-29.1028,-0.377295,7.73043,-26.0161,-6.13356,-3.41528,16.2203,-12.3089,-1.96041,-32.4721
652,-4.52785,2.43358,-14.1691,-0.891732,-9.30577,11.414,-9.53305,2.24721,-28.9745,0.0900935,7.84777,-26.3968,-5.84519,-3.4495,16.2687,-11.5304,-1.569,-32.2934
653,-4.09184,2.43274,-14.1639,-0.508307,-9.34178,11.4153,-8.59942,2.49261,-28.8435,0.582222,7.96242,-26.7667,-5.54122,-3.4923,16.307,-10.7153,-1.14581,-32.1201
654,-3.64075,2.43196,-14.1591,-0.11826,-9.38303,11.4214,-7.64389,2.75269,-28.711,1.09524,8.07262,-27.1199,-5.22413,-3.54392,16.3344,-9.8703,-0.693459,-31.9545
655,-3.17654,2.43121,-14.1545,0.276453,-9.42937,11.4325,-6.67086,3.02629,-28.5777,1.62691,8.17738,-27.4536,-4.89549,-3.60449,16.3503,-8.99939,-0.213655,-31.7976
656,-2.70006,2.43048,-14.15,0.675012,-9.48059,11.449,-5.68202,3.31268,-28.4438,2.17612,8.27623,-27.7665,-4.55623,-3.67405,16.355,-8.10453,0.292513,-31.6493
657,-2.21147,2.42972,-14.1453,1.07726,-9.5365,11.4711,-4.6775,3.6114,-28.3093,2.74241,8.36911,-28.0586,-4.20696,-3.7526,16.3488,-7.18655,0.824299,-31.5088
658,-1.71061,2.42893,-14.1404,1.48334,-9.5969,11.4989,-3.65667,3.92209,-28.1739,3.32562,8.45614,-28.3306,-3.84816,-3.84008,16.3323,-6.24572,1.38108,-31.3746
659,-1.19725,2.42809,-14.1353,1.89345,-9.6616,11.5326,-2.61871,4.24444,-28.0374,3.9256,8.5376,-28.5839,-3.48036,-3.93642,16.3064,-5.28229,1.96218,-31.2452
660,-0.671239,2.42721,-14.1298,2.30769,-9.73042,11.5723,-1.563,4.57808,-27.8995,4.54212,8.61381,-28.8195,-3.10423,-4.04151,16.2717,-4.29666,2.56679,-31.1184
661,-0.132558,2.42628,-14.1241,2.72599,-9.80315,11.6183,-0.489231,4.92255,-27.7599,5.17471,8.68515,-29.039,-2.72059,-4.15521,16.2289,-3.28956,3.19388,-30.9922
662,0.41864,2.42533,-14.1183,3.14811,-9.87961,11.6707,0.602503,5.27731,-27.6185,5.82274,8.75198,-29.2437,-2.33043,-4.27732,16.179,-2.26206,3.84219,-30.8644
663,0.982046,2.4244,-14.1125,3.57363,-9.95961,11.7295,1.71176,5.64173,-27.4751,6.48536,8.8147,-29.4351,-1.93488,-4.40759,16.1226,-1.21556,4.51026,-30.7328
664,1.55721,2.4235,-14.107,4.002,-10.0429,11.7951,2.83778,6.01508,-27.3295,7.16155,8.8737,-29.6144,-1.5352,-4.54571,16.0607,-0.151674,5.19643,-30.5952
665,2.14358,2.4227,-14.102,4.43256,-10.1294,11.8673,3.97959,6.39658,-27.1816,7.85016,8.92937,-29.7829,-1.13271,-4.69132,15.994,0.927769,5.89887,-30.4496
666,2.74051,2.42204,-14.0979,4.86459,-10.2188,11.9464,5.13604,6.78537,-27.0312,8.54996,8.98209,-29.942,-0.728769,-4.84398,15.9234,2.02086,6.61561,-30.2939
667,3.3473,2.42156,-14.095,5.29729,-10.3109,12.0322,6.30584,7.18056,-26.8783,9.25965,9.03225,-30.0929,-0.324727,-5.00319,15.8498,3.12563,7.34458,-30.1263
668,3.9632,2.42134,-14.0937,5.72985,-10.4055,12.1249,7.48766,7.5812,-26.7227,9.97789,9.08018,-30.2366,0.0781016,-5.16837,15.774,4.24013,8.08364,-29.9453
669,4.58742,2.42143,-14.0942,6.16145,-10.5024,12.2242,8.68007,7.98633,-26.5643,10.7033,9.12624,-30.3743,0.478468,-5.3389,15.6969,5.36248,8.8306,-29.7494
670,5.21915,2.42189,-14.0971,6.59126,-10.6013,12.3301,9.88165,8.39497,-26.4031,11.4346,9.17068,-30.5069,0.875217,-5.51411,15.6193,6.49089,9.58325,-29.5376
671,5.85757,2.42278,-14.1025,7.01848,-10.7021,12.4424,11.0909,8.80612,-26.2389,12.1704,9.21378,-30.635,1.26731,-5.69326,15.542,7.62367,10.3394,-29.309
672,6.50182,2.42414,-14.1109,7.44233,-10.8045,12.5608,12.3065,9.21878,-26.0718,12.9095,9.25572,-30.7593,1.65382,-5.87562,15.4658,8.7593,11.0969,-29.0632
673,7.15105,2.42604,-14.1226,7.86206,-10.9083,12.6851,13.527,9.63193,-25.9016,13.6504,9.29665,-30.8804,2.034,-6.06039,15.3913,9.89639,11.8536,-28.7997
674,7.80442,2.42851,-14.1378,8.27698,-11.0134,12.8148,14.7508,10.0446,-25.7283,14.3921,9.33665,-30.9984,2.40722,-6.24678,15.3192,11.0337,12.6075,-28.5187
675,8.46106,2.43158,-14.1568,8.68645,-11.1194,12.9496,15.9768,10.4557,-25.552,15.1334,9.37579,-31.1135,2.77303,-6.43401,15.2501,12.1703,13.3566,-28.2205
676,9.12013,2.43529,-14.1796,9.08989,-11.2263,13.089,17.2035,10.8644,-25.3726,15.873,9.41403,-31.2258,3.13114,-6.62127,15.1845,13.3053,14.099,-27.9056
677,9.78081,2.43965,-14.2065,9.48682,-11.3339,13.2326,18.4298,11.2696,-25.1904,16.6101,9.45133,-31.335,3.48141,-6.80781,15.1228,14.438,14.8331,-27.5747
678,10.4423,2.44467,-14.2374,9.87682,-11.4418,13.3797,19.6545,11.6704,-25.0052,17.3435,9.48759,-31.4409,3.82387,-6.99287,15.0655,15.5679,15.5571,-27.2289
679,11.1037,2.45034,-14.2723,10.2596,-11.55,13.5297,20.8765,12.0658,-24.8173,18.0724,9.52266,-31.5432,4.15868,-7.17577,15.0127,16.6948,16.2695,-26.8693
680,11.7644,2.45666,-14.3112,10.6348,-11.6583,13.6822,22.0947,12.4549,-24.6267,18.7959,9.55638,-31.6412,4.48614,-7.35582,14.9648,17.8183,16.9691,-26.4972
681,12.4236,2.46359,-14.3538,11.0024,-11.7664,13.8365,23.3083,12.8369,-24.4338,19.5133,9.58856,-31.7346,4.80667,-7.53243,14.9219,18.9386,17.6545,-26.114
682,13.0806,2.47111,-14.4,11.3623,-11.8741,13.9919,24.5164,13.2108,-24.2386,20.2238,9.61897,-31.8227,5.12077,-7.70504,14.884,20.0556,18.3246,-25.7212
683,13.7346,2.47917,-14.4496,11.7145,-11.9814,14.1478,25.7183,13.5758,-24.0413,20.9267,9.64742,-31.9049,5.42905,-7.87315,14.8513,21.1696,18.9784,-25.3203
684,14.3852,2.48774,-14.5022,12.0591,-12.0879,14.3037,26.9134,13.9311,-23.8424,21.6216,9.67365,-31.9807,5.73215,-8.03634,14.8238,22.2808,19.6152,-24.9129
685,15.0315,2.49674,-14.5575,12.3961,-12.1934,14.4589,28.101,14.2759,-23.642,22.3078,9.69746,-32.0493,6.03074,-8.19423,14.8013,23.3896,20.2341,-24.5006
686,15.6731,2.50612,-14.6151,12.726,-12.2979,14.6129,29.2806,14.6097,-23.4405,22.985,9.71864,-32.1102,6.32551,-8.34655,14.7837,24.4962,20.8346,-24.085
687,16.3094,2.51582,-14.6745,13.0487,-12.401,14.7651,30.4517,14.9316,-23.2382,23.6527,9.73699,-32.1629,6.61713,-8.49307,14.771,25.601,21.4163,-23.6676
688,16.9399,2.52575,-14.7354,13.3647,-12.5026,14.9151,31.6139,15.241,-23.0354,24.3107,9.75235,-32.207,6.90622,-8.63362,14.7629,26.7043,21.9787,-23.2499
689,17.564,2.53584,-14.7972,13.6743,-12.6025,15.0622,32.7667,15.5376,-22.8327,24.9585,9.76456,-32.2421,7.19338,-8.76813,14.7593,27.8063,22.5215,-22.8331
690,18.1813,2.54601,-14.8595,13.9776,-12.7005,15.2062,33.9099,15.8207,-22.6304,25.5961,9.77353,-32.2678,7.4791,-8.89657,14.7598,28.9072,23.0448,-22.4187
691,18.7913,2.55618,-14.9217,14.275,-12.7965,15.3465,35.0431,16.0901,-22.4289,26.2232,9.77918,-32.284,7.76381,-9.01898,14.7642,30.0072,23.5483,-22.0077
692,19.3936,2.56626,-14.9834,14.5668,-12.8902,15.4829,36.1658,16.3454,-22.2287,26.8396,9.78147,-32.2905,8.0478,-9.13547,14.7723,31.1062,24.0322,-21.6013
693,19.9878,2.57617,-15.044,14.8532,-12.9816,15.6149,37.2778,16.5863,-22.0303,27.4454,9.7804,-32.2874,8.33131,-9.24619,14.7837,32.204,24.4966,-21.2004
694,20.5735,2.58584,-15.103,15.1344,-13.0704,15.7424,38.3787,16.8127,-21.834,28.0403,9.776,-32.2748,8.61444,-9.35135,14.7982,33.3006,24.9417,-20.8057
695,21.1504,2.59517,-15.16,15.4106,-13.1566,15.865,39.468,17.0246,-21.6404,28.6244,9.76837,-32.253,8.89716,-9.45121,14.8155,34.3954,25.3677,-20.418
696,21.718,2.60409,-15.2145,15.6819,-13.2402,15.9826,40.5454,17.222,-21.45,29.1977,9.75759,-32.2221,9.17938,-9.54606,14.8353,35.488,25.7751,-20.0377
697,22.2762,2.61253,-15.266,15.9484,-13.3209,16.095,41.6103,17.4049,-21.2631,29.76,9.74382,-32.1825,9.46087,-9.63622,14.8573,36.5777,26.1642,-19.6654
698,22.8245,2.62042,-15.3141,16.21,-13.3987,16.2021,42.6623,17.5737,-21.0804,30.3116,9.72722,-32.1349,9.74133,-9.72205,14.8813,37.6638,26.5354,-19.3014
699,23.3627,2.6277,-15.3584,16.4668,-13.4736,16.3038,43.7008,17.7285,-20.9022,30.8522,9.70799,-32.0796,10.0204,-9.80392,14.9068,38.7455,26.8892,-18.9458
700,23.8905,2.6343,-15.3986,16.7187,-13.5456,16.4001,44.7253,17.8698,-20.729,31.382,9.68633,-32.0172,10.2975,-9.88222,14.9338,39.8217,27.2262,-18.5989
701,24.4078,2.64017,-15.4344,16.9655,-13.6146,16.491,45.735,17.998,-20.5613,31.901,9.66248,-31.9484,10.5723,-9.95733,14.962,40.8914,27.5467,-18.2607
702,24.9141,2.64527,-15.4654,17.2071,-13.6807,16.5765,46.7294,18.1136,-20.3996,32.4091,9.63665,-31.8738,10.8441,-10.0297,14.9912,41.9535,27.8513,-17.9313
703,25.4095,2.64956,-15.4916,17.4432,-13.7439,16.6568,47.7076,18.2174,-20.2441,32.9062,9.60909,-31.7941,11.1124,-10.0996,15.0211,43.0066,28.1406,-17.6106
704,25.8936,2.65301,-15.5125,17.6736,-13.8041,16.7319,48.6689,18.3099,-20.0954,33.3924,9.58003,-31.7099,11.3766,-10.1674,15.0517,44.0496,28.4149,-17.2986
705,26.3663,2.65559,-15.5283,17.8981,-13.8616,16.802,49.6126,18.392,-19.9538,33.8676,9.5497,-31.6218,11.6361,-10.2336,15.0827,45.0812,28.6748,-16.9953
706,26.8274,2.6573,-15.5387,18.1162,-13.9163,16.8672,50.5378,18.4646,-19.8195,34.3315,9.51833,-31.5305,11.8904,-10.2983,15.1141,46.0999,28.9207,-16.7006
707,27.2769,2.65812,-15.5436,18.3278,-13.9683,16.9279,51.4437,18.5283,-19.693,34.7842,9.48613,-31.4366,12.1389,-10.362,15.1456,47.1044,29.1531,-16.4145
708,27.7145,2.65806,-15.5433,18.5324,-14.0178,16.9841,52.3294,18.5843,-19.5743,35.2255,9.45329,-31.3407,12.381,-10.4247,15.1773,48.0935,29.3722,-16.137
709,28.1402,2.65712,-15.5376,18.7298,-14.0649,17.0362,53.1942,18.6333,-19.4637,35.6551,9.42001,-31.2433,12.6163,-10.4869,15.2089,49.0656,29.5787,-15.8682
710,28.554,2.65533,-15.5266,18.9196,-14.1096,17.0844,54.0372,18.6765,-19.3612,36.073,9.38644,-31.1448,12.8443,-10.5485,15.2405,50.0196,29.7727,-15.6079
711,28.9557,2.6527,-15.5106,19.1015,-14.1521,17.1289,54.8576,18.7146,-19.267,36.4789,9.35275,-31.0457,13.0647,-10.6098,15.272,50.954,29.9546,-15.3564
712,29.3453,2.64926,-15.4897,19.2751,-14.1926,17.1701,55.6547,18.7487,-19.181,36.8726,9.31908,-30.9465,13.2771,-10.6709,15.3032,51.8677,30.1248,-15.1138
713,29.7228,2.64507,-15.4642,19.4403,-14.2312,17.2081,56.4278,18.7796,-19.1031,37.2539,9.28554,-30.8475,13.4811,-10.7318,15.3341,52.7594,30.2835,-14.8801
714,30.0881,2.64015,-15.4343,19.5967,-14.268,17.2432,57.1761,18.8081,-19.0331,37.6226,9.25226,-30.749,13.6765,-10.7925,15.3647,53.6279,30.4311,-14.6555
715,30.4413,2.63457,-15.4003,19.7442,-14.3031,17.2757,57.8991,18.8351,-18.9709,37.9785,9.21933,-30.6513,13.8631,-10.853,15.3948,54.4721,30.5679,-14.4402
716,30.7823,2.62839,-15.3627,19.8824,-14.3367,17.3058,58.5962,18.8611,-18.9161,38.3215,9.18685,-30.5548,14.0406,-10.9133,15.4245,55.2909,30.6943,-14.2342
717,31.1111,2.62168,-15.3218,20.0113,-14.3689,17.3335,59.2669,18.887,-18.8684,38.6514,9.15491,-30.4597,14.2089,-10.9734,15.4536,56.0833,30.8106,-14.0378
718,31.4278,2.61452,-15.2781,20.1307,-14.3997,17.3592,59.9107,18.9131,-18.8272,38.968,9.12359,-30.3662,14.3679,-11.0331,15.4821,56.8483,30.9171,-13.851
719,31.7325,2.607,-15.2322,20.2406,-14.4293,17.383,60.5273,18.9399,-18.7921,39.2714,9.09297,-30.2746,14.5174,-11.0924,15.51,57.5849,31.0143,-13.6739
720,32.025,2.5992,-15.1847,20.3409,-14.4578,17.405,61.1163,18.9678,-18.7625,39.5612,9.06312,-30.1852,14.6574,-11.1511,15.5372,58.2925,31.1026,-13.5067
721,32.3055,2.59124,-15.136,20.4315,-14.4851,17.4254,61.6776,18.997,-18.7377,39.8377,9.03412,-30.0982,14.7878,-11.209,15.5636,58.9701,31.1823,-13.3492
722,32.5739,2.58321,-15.087,20.5126,-14.5113,17.4441,62.2108,19.0277,-18.7171,40.1006,9.00605,-30.0138,14.9086,-11.2661,15.5892,59.6171,31.254,-13.2015
723,32.8304,2.57523,-15.0383,20.5842,-14.5365,17.4613,62.7159,19.06,-18.7,40.3501,8.97897,-29.9322,15.0199,-11.3222,15.6139,60.233,31.3179,-13.0636
724,33.0749,2.56741,-14.9904,20.6465,-14.5606,17.4771,63.1928,19.0939,-18.6856,40.5862,8.95297,-29.8538,15.1216,-11.377,15.6378,60.817,31.3747,-12.9354
725,33.3075,2.55985,-14.9442,20.6994,-14.5836,17.4916,63.6415,19.1293,-18.6732,40.809,8.92811,-29.7787,15.2138,-11.4305,15.6608,61.369,31.4247,-12.8167
