Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
427,2.20994,0.327676,-3.15984,6.79477,-3.41222,-21.0948,0.669904,2.02089,-0.371261,2.99647,-4.55042,19.3558,5.33265,-13.6803,-18.6356,-2.95566,1.22247,-26.7987
428,2.26051,0.326883,-3.14921,6.84109,-3.4261,-21.156,0.766157,2.0028,-0.304347,3.14266,-4.52463,19.2507,5.38668,-13.7012,-18.6259,-2.81066,1.22497,-26.6718
429,2.32872,0.32544,-3.12986,6.90183,-3.44487,-21.2364,0.895051,1.97782,-0.221254,3.35084,-4.49063,19.112,5.46362,-13.7299,-18.6173,-2.60525,1.22639,-26.4974
430,2.4139,0.323319,-3.1014,6.97543,-3.46865,-21.3333,1.05517,1.94569,-0.125456,3.62597,-4.44946,18.9438,5.56581,-13.7662,-18.6133,-2.33416,1.22526,-26.2747
431,2.51434,0.320693,-3.06618,7.05932,-3.4976,-21.4429,1.24333,1.90638,-0.0200529,3.96994,-4.40335,18.7553,5.69523,-13.8087,-18.618,-1.99379,1.21951,-26.0064
432,2.62791,0.317912,-3.0289,7.15074,-3.53203,-21.561,1.45578,1.85979,0.0929067,4.38106,-4.35574,18.5605,5.85352,-13.855,-18.6357,-1.58214,1.20664,-25.6989
433,2.75253,0.315393,-2.9951,7.24753,-3.5724,-21.6822,1.68933,1.80558,0.211559,4.85291,-4.31102,18.3773,6.04144,-13.9024,-18.67,-1.0998,1.18417,-25.3635
434,2.88679,0.313501,-2.96973,7.34889,-3.61918,-21.8004,1.94236,1.74307,0.333527,5.37356,-4.27384,18.2249,6.25818,-13.9476,-18.7235,-0.55124,1.15011,-25.0153
435,3.03042,0.312509,-2.95642,7.45583,-3.6725,-21.9096,2.21567,1.67151,0.456639,5.92599,-4.24775,18.1179,6.50084,-13.9884,-18.7972,0.054381,1.10363,-24.6713
436,3.18489,0.312598,-2.95762,7.57141,-3.73189,-22.0051,2.5131,1.59037,0.580463,6.49001,-4.23425,18.0626,6.76447,-14.0239,-18.8892,0.703632,1.04547,-24.3475
437,3.35368,0.313872,-2.97471,7.70077,-3.79599,-22.0844,2.8418,1.49949,0.706923,7.04509,-4.23249,18.0555,7.04272,-14.0551,-18.9953,1.38054,0.978331,-24.0576
438,3.54225,0.316322,-3.00756,7.85106,-3.86244,-22.1473,3.21202,1.39875,0.839299,7.57338,-4.24006,18.0867,7.32899,-14.0861,-19.1085,2.0692,0.906805,-23.8115
439,3.75754,0.319767,-3.05377,8.03082,-3.92792,-22.1961,3.63629,1.28741,0.980998,8.06268,-4.25387,18.1435,7.61767,-14.1233,-19.2204,2.75684,0.836972,-23.6151
440,4.007,0.323863,-3.1087,8.24895,-3.98844,-22.2361,4.12775,1.16365,1.13591,8.50842,-4.27092,18.2137,7.90535,-14.1751,-19.3233,3.43675,0.775501,-23.47
441,4.29731,0.328185,-3.16665,8.51335,-4.03998,-22.2769,4.69827,1.0243,1.31011,8.91422,-4.28863,18.2867,8.1919,-14.2507,-19.4122,4.11017,0.72843,-23.3719
442,4.63354,0.332346,-3.22245,8.83006,-4.07927,-22.3319,5.35709,0.865025,1.51268,9.29034,-4.3048,18.3532,8.48093,-14.3583,-19.4861,4.78657,0.699806,-23.3105
443,5.01873,0.336106,-3.27287,9.20322,-4.10449,-22.416,6.11046,0.680513,1.75448,9.65125,-4.31726,18.4046,8.77965,-14.5039,-19.5485,5.48207,0.690523,-23.2684
444,5.45379,0.339429,-3.31742,9.63523,-4.11574,-22.5428,6.96155,0.465013,2.04571,10.0131,-4.32359,18.4307,9.09806,-14.6899,-19.6062,6.21675,0.697639,-23.2228
445,5.93768,0.342502,-3.35862,10.1265,-4.1153,-22.7228,7.9103,0.213158,2.39399,10.3917,-4.321,18.4201,9.44742,-14.9147,-19.668,7.01147,0.714379,-23.147
446,6.46758,0.345709,-3.40161,10.6751,-4.10781,-22.9622,8.95282,-0.0788801,2.80308,10.8015,-4.30667,18.361,9.83835,-15.1724,-19.7426,7.88444,0.730831,-23.0158
447,7.0389,0.349531,-3.45284,11.2759,-4.10022,-23.2623,10.0811,-0.41226,3.27138,11.2534,-4.27862,18.2453,10.2792,-15.4535,-19.8372,8.8482,0.735288,-22.8101
448,7.64532,0.354388,-3.51793,11.9214,-4.10134,-23.6186,11.2833,-0.784765,3.7902,11.7543,-4.23645,18.0711,10.7751,-15.7457,-19.9559,9.90762,0.716039,-22.5224
449,8.27893,0.360504,-3.59988,12.6023,-4.12055,-24.0214,12.5442,-1.19082,4.34318,12.3057,-4.18164,17.8444,11.3276,-16.0356,-20.0988,11.0595,0.663217,-22.158
450,8.93065,0.367871,-3.69858,13.3082,-4.16596,-24.4558,13.8465,-1.62223,4.90828,12.9047,-4.11732,17.5778,11.9349,-16.3114,-20.2616,12.2939,0.57029,-21.7336
451,9.59097,0.376327,-3.81186,14.0282,-4.24242,-24.9045,15.1718,-2.06923,5.46133,13.5446,-4.04744,17.2877,12.5922,-16.5651,-20.4368,13.5964,0.434954,-21.2729
452,10.2507,0.385701,-3.93742,14.7516,-4.35034,-25.349,16.5014,-2.52135,5.97983,14.2169,-3.97573,16.9894,13.2925,-16.793,-20.6142,14.9504,0.259403,-20.8004
453,10.902,0.395958,-4.07474,15.4677,-4.48543,-25.7704,17.8178,-2.96822,6.44586,14.9116,-3.90467,16.693,14.026,-16.9968,-20.7826,16.3391,0.0499303,-20.3376
454,11.5383,0.407263,-4.22604,16.167,-4.63997,-26.1516,19.1062,-3.40027,6.84857,15.6175,-3.83503,16.4015,14.7812,-17.1816,-20.9313,17.7454,-0.184153,-19.8994
455,12.1554,0.419944,-4.39564,16.8415,-4.80488,-26.478,20.3567,-3.8097,7.186,16.323,-3.76606,16.1118,15.5449,-17.3537,-21.0505,19.1524,-0.432106,-19.4946
456,12.7512,0.434382,-4.58863,17.486,-4.97219,-26.7407,21.5656,-4.19149,7.46551,17.0159,-3.6961,15.8168,16.3028,-17.5183,-21.1321,20.5428,-0.683475,-19.1279
457,13.3269,0.450975,-4.81024,18.098,-5.13679,-26.9378,22.736,-4.54458,7.70177,17.6853,-3.6233,15.5086,17.0412,-17.6768,-21.169,21.9,-0.929675,-18.8004
458,13.8876,0.470114,-5.06565,18.6779,-5.297,-27.0756,23.8765,-4.8724,7.91262,18.3231,-3.54613,15.1806,17.749,-17.8273,-21.1564,23.2097,-1.16549,-18.5102
459,14.4415,0.492031,-5.35787,19.2277,-5.45394,-27.1669,24.9989,-5.18229,8.11368,18.9258,-3.46382,14.8295,18.4194,-17.965,-21.0935,24.4638,-1.39046,-18.2507
460,14.9971,0.516519,-5.68412,19.7494,-5.61014,-27.2287,26.1146,-5.48341,8.31392,19.4956,-3.37656,14.4561,19.0511,-18.085,-20.9865,25.6619,-1.60991,-18.0101
461,15.5603,0.542877,-6.03494,20.2442,-5.76799,-27.2768,27.2308,-5.7838,8.51388,20.0411,-3.28559,14.0656,19.6484,-18.1834,-20.85,26.8125,-1.8347,-17.7735
462,16.1324,0.570191,-6.39809,20.7113,-5.92885,-27.3215,28.3484,-6.08769,8.70697,20.5756,-3.19314,13.6677,20.2192,-18.2588,-20.705,27.9301,-2.07939,-17.5255
463,16.7099,0.597778,-6.76439,21.1493,-6.09257,-27.3638,29.4631,-6.3939,8.88255,21.1138,-3.10207,13.2746,20.773,-18.3122,-20.576,29.0316,-2.35904,-17.2552
464,17.2859,0.625481,-7.13161,21.5578,-6.25772,-27.3935,30.5674,-6.69616,9.02993,21.6678,-3.01517,12.8986,21.3185,-18.3458,-20.4851,30.1315,-2.68578,-16.9578
465,17.8519,0.65366,-7.50443,21.9385,-6.42201,-27.3921,31.6546,-6.98503,9.14189,22.2441,-2.93457,12.5491,21.862,-18.363,-20.4487,31.2386,-3.06635,-16.6358
466,18.4003,0.68293,-7.89086,22.2958,-6.583,-27.339,32.7212,-7.25109,9.21576,22.8423,-2.86146,12.2312,22.4061,-18.3664,-20.475,32.3545,-3.50108,-16.2972
467,18.9271,0.713802,-8.29753,22.636,-6.73877,-27.2187,33.7679,-7.48829,9.25213,23.4558,-2.79609,11.9463,22.95,-18.3585,-20.5634,33.4744,-3.9843,-15.954
468,19.434,0.746417,-8.72623,22.9658,-6.88834,-27.0274,34.7988,-7.6961,9.253,24.0739,-2.73789,11.6922,23.4908,-18.3407,-20.7051,34.59,-4.50578,-15.6192
469,19.9276,0.780431,-9.17235,23.2905,-7.03157,-26.7745,35.8195,-7.8797,9.22138,24.685,-2.68552,11.463,24.0249,-18.3143,-20.8837,35.6929,-5.05269,-15.3044
470,20.4174,0.815091,-9.62594,23.6124,-7.16881,-26.4807,36.8355,-8.04813,9.16247,25.2796,-2.63692,11.2498,24.5491,-18.2805,-21.0778,36.7779,-5.61164,-15.0176
471,20.911,0.849519,-10.0754,23.9295,-7.30049,-26.173,37.8491,-8.21148,9.08575,25.8534,-2.58928,11.0403,25.0613,-18.2409,-21.264,37.8444,-6.17001,-14.762
