Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
540,6.07559,1.0943,-3.57646,-6.20267,-5.05009,-6.09347,-0.136304,-3.67261,-5.17701,1.85538,-0.375835,-1.23782,-9.69464,-2.82472,-2.83669,-5.13713,-3.76332,-18.314
541,6.08073,1.12836,-3.74399,-6.45092,-4.87135,-5.52294,-0.123746,-3.74462,-5.42681,2.04143,-0.341257,-1.42127,-9.86021,-3.02198,-2.97996,-4.84805,-3.59316,-18.2279
542,6.07783,1.15225,-3.86152,-6.75001,-4.68645,-4.927,-0.119491,-3.81386,-5.74279,2.24812,-0.283284,-1.72829,-10.0682,-3.23544,-2.9804,-4.51933,-3.40181,-18.1966
543,6.06946,1.15823,-3.89093,-7.07718,-4.52342,-4.39774,-0.121922,-3.86756,-6.09335,2.45631,-0.196571,-2.1869,-10.3092,-3.43816,-2.7576,-4.18195,-3.20774,-18.2459
544,6.06484,1.14181,-3.81012,-7.40234,-4.40847,-4.03089,-0.120537,-3.89529,-6.42441,2.65063,-0.0783594,-2.81137,-10.5693,-3.60423,-2.26412,-3.86513,-3.02816,-18.3819
545,6.07788,1.10213,-3.61486,-7.69191,-4.35989,-3.90594,-0.0969598,-3.8914,-6.67059,2.82304,0.0693832,-3.59094,-10.8303,-3.71506,-1.50576,-3.58819,-2.87493,-18.5891
546,6.12402,1.04136,-3.31565,-7.91297,-4.38506,-4.06758,-0.0294908,-3.85522,-6.77385,2.97242,0.239,-4.48484,-11.0706,-3.76282,-0.544198,-3.35778,-2.75302,-18.8381
547,6.21648,0.963727,-2.93328,-8.03756,-4.47981,-4.51187,0.101115,-3.79044,-6.70308,3.10216,0.418091,-5.42745,-11.267,-3.75119,0.516484,-3.16973,-2.6609,-19.0936
548,6.36211,0.874523,-2.49378,-8.04635,-4.62949,-5.18285,0.306988,-3.70413,-6.46667,3.21738,0.591927,-6.34117,-11.3991,-3.69408,1.55344,-3.01347,-2.59209,-19.3233
549,6.55875,0.779337,-2.02463,-7.93057,-4.81179,-5.98214,0.5915,-3.60566,-6.1114,3.32288,0.746361,-7.15182,-11.4528,-3.61258,2.45044,-2.87661,-2.53725,-19.5037
550,6.79636,0.683967,-1.55442,-7.69193,-5.00082,-6.78911,0.951396,-3.50519,-5.7067,3.42219,0.870368,-7.80193,-11.4228,-3.53064,3.11719,-2.74789,-2.48629,-19.622
551,7.06209,0.594735,-1.11435,-7.34033,-5.17197,-7.48598,1.38165,-3.41212,-5.32151,3.51768,0.957612,-8.2588,-11.313,-3.47015,3.49798,-2.61776,-2.42984,-19.6732
552,7.34574,0.518305,-0.737317,-6.88954,-5.30621,-7.98072,1.88053,-3.33398,-5.00454,3.61131,1.00684,-8.51638,-11.1337,-3.44693,3.57076,-2.47722,-2.36019,-19.6557
553,7.64212,0.460517,-0.452201,-6.35235,-5.39236,-8.22188,2.45236,-3.27611,-4.77579,3.70542,1.02124,-8.59177,-10.8968,-3.4691,3.34077,-2.31608,-2.27151,-19.5666
554,7.95003,0.42484,-0.276154,-5.73628,-5.4265,-8.2025,3.10743,-3.24204,-4.62931,3.8034,1.00718,-8.51853,-10.6112,-3.53857,2.83324,-2.1215,-2.15954,-19.401
555,8.27055,0.411715,-0.21138,-5.04134,-5.40949,-7.95316,3.85977,-3.2337,-4.54176,3.91024,0.972649,-8.33855,-10.2782,-3.65442,2.08727,-1.87732,-2.02096,-19.1536
556,8.60632,0.419356,-0.24909,-4.2601,-5.34455,-7.52755,4.72429,-3.25104,-4.48172,4.03266,0.925858,-8.09478,-9.8901,-3.81591,1.15163,-1.56378,-1.85284,-18.8223
557,8.96072,0.445099,-0.37613,-3.3802,-5.23643,-6.98668,5.71334,-3.29156,-4.41763,4.17917,0.874359,-7.82671,-9.42962,-4.02355,0.0817723,-1.15786,-1.65238,-18.4095
558,9.336,0.486,-0.577968,-2.38849,-5.0924,-6.3879,6.8339,-3.35011,-4.32436,4.35981,0.824813,-7.56914,-8.87326,-4.27794,-1.06297,-0.634273,-1.41691,-17.9215
559,9.73246,0.538665,-0.837832,-1.27573,-4.92375,-5.7811,8.08641,-3.41926,-4.187,4.58561,0.783192,-7.35323,-8.19635,-4.57781,-2.22239,0.032919,-1.14388,-17.3646
560,10.1501,0.599274,-1.13684,-0.0401147,-4.74667,-5.20804,9.46588,-3.48975,-4.00107,4.86801,0.75519,-7.20861,-7.37837,-4.91843,-3.33809,0.86828,-0.830631,-16.7424
561,10.5902,0.664222,-1.4572,1.31187,-4.58134,-4.70091,10.9639,-3.55145,-3.77024,5.21812,0.746576,-7.16514,-6.40587,-5.29127,-4.35494,1.89312,-0.473938,-16.0543
