Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
440,-4.79908,3.15114,-18.4959,-4.83864,-7.49367,8.71823,-13.8514,0.571881,-30.4645,-2.87174,8.12281,-27.2837,-6.60633,-0.0110715,15.6075,-15.6846,-4.75261,-34.0952
441,-4.46922,3.15752,-18.5334,-4.32189,-7.62153,8.79094,-12.9987,0.86292,-30.4448,-2.49336,8.18465,-27.4789,-6.12963,-0.079555,15.5735,-14.9738,-4.30758,-33.9051
442,-4.03363,3.16642,-18.5857,-3.66422,-7.78751,8.87947,-11.8969,1.2486,-30.4021,-1.99525,8.26598,-27.7344,-5.5224,-0.176653,15.5296,-14.0564,-3.71698,-33.6553
443,-3.49918,3.17784,-18.6528,-2.88815,-7.98738,8.97888,-10.5748,1.72317,-30.3291,-1.38573,8.36513,-28.0443,-4.80518,-0.304302,15.4768,-12.9572,-2.98847,-33.3505
444,-2.87738,3.19154,-18.7332,-2.02185,-8.2151,9.08383,-9.07179,2.27622,-30.2199,-0.677985,8.47937,-28.3994,-4.00375,-0.463332,15.4164,-11.7092,-2.13582,-32.998
445,-2.18049,3.20705,-18.8242,-1.09196,-8.46431,9.18987,-7.42628,2.89608,-30.0709,0.114583,8.60552,-28.7889,-3.14251,-0.654072,15.3493,-10.3447,-1.17377,-32.6054
446,-1.41949,3.22377,-18.9222,-0.120154,-8.72919,9.29391,-5.67026,3.57157,-29.8806,0.980668,8.74034,-29.2022,-2.24124,-0.87679,15.276,-8.88961,-0.115293,-32.1796
447,-0.603332,3.24096,-19.0229,0.87772,-9.00469,9.39431,-3.82778,4.2929,-29.6495,1.91186,8.8807,-29.6294,-1.31431,-1.13196,15.1962,-7.36294,1.02936,-31.7263
448,0.26106,3.25783,-19.1216,1.89107,-9.28648,9.49071,-1.91557,5.05173,-29.3801,2.90247,9.02355,-30.0606,-0.371081,-1.42043,15.1091,-5.77656,2.25255,-31.2495
449,1.1684,3.27355,-19.2136,2.91341,-9.5708,9.58372,0.0553737,5.84116,-29.076,3.94888,9.16595,-30.4871,0.583046,-1.7434,15.0134,-4.13667,3.54865,-30.7526
