Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
294,4.59676,3.65529,-19.1025,-1.93984,-10.3563,13.3593,2.01762,0.589878,-6.47395,8.4109,1.51934,-18.043,0.394187,-7.51535,0.846621,9.90674,1.13114,-7.47772
295,4.78852,3.73137,-19.4088,-1.6457,-10.2883,13.3895,2.38437,0.710046,-6.13964,8.19502,1.50431,-17.9019,0.327109,-7.57632,0.567971,9.65045,1.1035,-7.54533
296,5.05715,3.82913,-19.8007,-1.22791,-10.2156,13.4323,2.90528,0.884211,-5.71045,7.96598,1.48838,-17.7525,0.306034,-7.65272,0.212668,9.421,1.0801,-7.58546
297,5.40609,3.94564,-20.2656,-0.678609,-10.1475,13.4883,3.59025,1.11703,-5.19881,7.75511,1.47378,-17.6158,0.364602,-7.74158,-0.206322,9.27595,1.06727,-7.57366
298,5.83517,4.07701,-20.7869,0.00402017,-10.0931,13.5572,4.44188,1.41025,-4.62053,7.59344,1.46279,-17.5133,0.53327,-7.8397,-0.671415,9.27002,1.07041,-7.48805
299,6.34223,4.21937,-21.3483,0.817891,-10.0594,13.6375,5.45812,1.76333,-3.99011,7.50661,1.45739,-17.4638,0.835431,-7.94455,-1.16396,9.44707,1.09301,-7.31239
300,6.92412,4.3694,-21.9357,1.75855,-10.051,13.7271,6.63422,2.17406,-3.31843,7.51306,1.45917,-17.482,1.28643,-8.05476,-1.66603,9.83758,1.13656,-7.03685
301,7.57732,4.52447,-22.5381,2.82019,-10.07,13.8231,7.96408,2.639,-2.61212,7.62418,1.4693,-17.5789,1.89419,-8.17014,-2.16108,10.4593,1.20094,-6.65735
302,8.2982,4.68263,-23.1473,3.99622,-10.1167,13.9218,9.44087,3.15375,-1.87386,7.84544,1.48864,-17.7621,2.66057,-8.29153,-2.63408,11.3191,1.28496,-6.17438
303,9.0831,4.84243,-23.7572,5.27957,-10.1896,14.0187,11.0575,3.71306,-1.10317,8.17787,1.51779,-18.0364,3.58287,-8.4206,-3.07144,12.4161,1.38701,-5.5916
304,9.92829,5.00283,-24.3637,6.66278,-10.2863,14.1089,12.8066,4.31096,-0.297357,8.61934,1.55713,-18.4046,4.65513,-8.55958,-3.46106,13.7433,1.50548,-4.91456
305,10.8299,5.16304,-24.9635,8.13805,-10.4036,14.1873,14.6809,4.94074,0.547565,9.16568,1.60688,-18.8672,5.86919,-8.71098,-3.79257,15.2895,1.63907,-4.14974
