Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
405,4.88513,3.97467,-20.3873,6.61678,-8.11166,15.0188,7.08412,1.67284,-2.53169,5.83878,2.18021,-24.0082,0.677209,-4.16457,4.52891,3.40989,2.18229,-11.7858
406,5.00295,4.03455,-20.6253,6.78325,-8.09528,15.0344,7.27133,1.76588,-2.46251,6.0216,2.18567,-24.0555,1.09819,-4.20872,4.24103,3.99885,2.2463,-11.382
407,5.17702,4.1145,-20.9416,7.01678,-8.0703,15.0665,7.55471,1.89837,-2.35965,6.27377,2.19321,-24.1207,1.64692,-4.27643,3.86968,4.78333,2.33026,-10.856
408,5.4138,4.21369,-21.3322,7.32048,-8.03557,15.1201,7.94763,2.0733,-2.21889,6.59658,2.20287,-24.2042,2.31117,-4.37121,3.4255,5.75425,2.43168,-10.2199
409,5.71716,4.33041,-21.7891,7.69436,-7.99054,15.1994,8.45866,2.29222,-2.03746,6.98798,2.21464,-24.3058,3.07312,-4.49526,2.92338,6.89375,2.54628,-9.49113
410,6.08894,4.46273,-22.3036,8.13661,-7.93521,15.3072,9.09208,2.55589,-1.8137,7.44424,2.2285,-24.4252,3.91457,-4.64954,2.37885,8.18163,2.66873,-8.68775
411,6.52951,4.60887,-22.8675,8.64459,-7.87015,15.4451,9.84877,2.86476,-1.5467,7.96089,2.24448,-24.5625,4.81956,-4.83394,1.80644,9.59873,2.79348,-7.82569
412,7.03821,4.76733,-23.4737,9.21524,-7.79635,15.6135,10.727,3.21917,-1.23598,8.53327,2.26268,-24.7187,5.77513,-5.04746,1.21916,11.1281,2.91531,-6.91807
413,7.61372,4.93686,-24.116,9.84529,-7.71518,15.8118,11.7231,3.61934,-0.881345,9.15668,2.28329,-24.8951,6.77104,-5.2884,0.62867,12.755,3.02982,-5.9754
414,8.25412,5.11644,-24.7892,10.5313,-7.62827,16.0385,12.8318,4.06526,-0.482771,9.8264,2.3066,-25.0937,7.7991,-5.55447,0.0456335,14.4661,3.13383,-5.00618
415,8.957,5.3051,-25.4883,11.2696,-7.53753,16.2918,14.0467,4.5565,-0.0403806,10.5376,2.33291,-25.3172,8.85232,-5.8429,-0.519919,16.2489,3.2256,-4.01759
416,9.71942,5.50183,-26.2084,12.0558,-7.44498,16.569,15.3602,5.092,0.445503,11.2852,2.36257,-25.5678,9.92427,-6.15054,-1.05846,18.0909,3.30491,-3.01616
417,10.5378,5.70554,-26.9445,12.8854,-7.35273,16.867,16.764,5.66983,0.974281,12.0641,2.39588,-25.848,11.0086,-6.4739,-1.56099,19.9791,3.3731,-2.0081
418,11.4079,5.91494,-27.691,13.753,-7.26288,17.1821,18.2483,6.28702,1.54497,12.8689,2.43309,-26.1591,12.0988,-6.80929,-2.01932,21.9004,3.43283,-0.999496
419,12.3249,6.12855,-28.442,14.6526,-7.17746,17.5104,19.8031,6.93946,2.15613,13.6938,2.4743,-26.5016,13.1882,-7.15286,-2.42638,23.8411,3.48786,0.0036131
420,13.2829,6.34471,-29.1912,15.5777,-7.09828,17.8474,21.4173,7.62183,2.80572,14.5334,2.51951,-26.8749,14.27,-7.50077,-2.77662,25.7875,3.54261,0.99534
421,14.2758,6.56157,-29.9319,16.5215,-7.02691,18.1882,23.0795,8.32769,3.49108,15.382,2.56851,-27.2766,15.3377,-7.84925,-3.06633,27.7264,3.60172,1.97005
422,15.2965,6.77723,-30.6578,17.4768,-6.96459,18.5281,24.7776,9.04957,4.20887,16.2341,2.62092,-27.7031,16.3849,-8.19476,-3.29396,29.6452,3.66956,2.92246
423,16.3377,6.98972,-31.3625,18.4363,-6.91215,18.8621,26.4999,9.77929,4.95504,17.0843,2.67618,-28.1493,17.406,-8.53407,-3.46019,31.5323,3.74982,3.84776
424,17.3914,7.19712,-32.0403,19.393,-6.87003,19.1855,28.2344,10.5082,5.72486,17.9275,2.73357,-28.6091,18.3957,-8.86437,-3.56795,33.3774,3.84508,4.74169
425,18.4498,7.39765,-32.6863,20.3399,-6.83824,19.4941,29.9694,11.2274,6.513,18.7589,2.79223,-29.0752,19.3498,-9.18331,-3.62226,35.1716,3.95657,5.60055
426,19.505,7.5897,-33.2962,21.2706,-6.8164,19.7843,31.6936,11.9286,7.31357,19.574,2.85124,-29.5402,20.2649,-9.48905,-3.62996,36.9076,4.08401,6.42127
427,20.5492,7.77192,-33.867,22.1791,-6.80376,20.0534,33.3963,12.6039,8.12027,20.3688,2.90963,-29.9964,21.1382,-9.78028,-3.59932,38.5793,4.22562,7.2014
428,21.5751,7.94326,-34.3966,23.0602,-6.7993,20.2994,35.0674,13.2465,8.92652,21.1395,2.96643,-30.4365,21.9678,-10.0562,-3.53956,40.1825,4.37825,7.93911
429,22.576,8.10296,-34.8839,23.909,-6.80176,20.5216,36.6973,13.851,9.72565,21.8828,3.02077,-30.8541,22.7526,-10.3164,-3.46037,41.714,4.53762,8.6332
430,23.5457,8.25055,-35.3289,24.7218,-6.80977,20.7201,38.2776,14.4134,10.511,22.5961,3.07187,-31.2438,23.4919,-10.5609,-3.37132,43.172,4.69869,9.28307
431,24.4791,8.38585,-35.7323,25.4952,-6.82187,20.8958,39.8006,14.9314,11.2764,23.2771,3.11913,-31.6013,24.1858,-10.7901,-3.28141,44.5555,4.85607,9.88864
432,25.3715,8.50894,-36.0955,26.2268,-6.83665,21.0506,41.2597,15.4041,12.0157,23.9241,3.16212,-31.9242,24.8345,-11.0047,-3.19857,45.8646,5.00443,10.4503
433,26.2196,8.62008,-36.4203,26.9147,-6.85278,21.1868,42.6491,15.8321,12.7239,24.5362,3.20058,-32.211,25.4386,-11.2053,-3.1293,47.1001,5.13896,10.9688
