Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
247,6.17768,4.84942,-23.7879,-0.650181,-7.10057,17.411,3.67475,1.91855,-5.83457,5.37064,1.92465,-21.7591,-3.37117,-5.31647,6.0387,2.64896,1.72959,-13.2391
248,6.19074,4.85851,-23.8227,-0.640041,-7.10132,17.3435,3.71498,1.91729,-5.77552,5.40737,1.92475,-21.7601,-3.29105,-5.29903,5.87313,2.79819,1.72431,-13.0693
249,6.22494,4.87456,-23.8838,-0.608144,-7.10277,17.2674,3.79668,1.92819,-5.68703,5.4722,1.92591,-21.7706,-3.16941,-5.28142,5.65934,3.02276,1.72525,-12.8391
250,6.28825,4.89931,-23.9777,-0.545705,-7.10517,17.1902,3.93286,1.95734,-5.56523,5.57222,1.9286,-21.7947,-3.00026,-5.26662,5.40311,3.33288,1.736,-12.549
251,6.38759,4.93412,-24.1093,-0.444972,-7.10873,17.1196,4.13459,2.01022,-5.40768,5.71306,1.93324,-21.8362,-2.7796,-5.25753,5.11223,3.73514,1.75937,-12.2024
252,6.52828,4.97991,-24.2818,-0.299866,-7.11369,17.0621,4.41024,2.09116,-5.21306,5.89858,1.94012,-21.8977,-2.50517,-5.25651,4.7944,4.23313,1.79698,-11.8039
253,6.71406,5.03716,-24.4967,-0.106017,-7.12025,17.0223,4.7656,2.20328,-4.98093,6.13103,1.94945,-21.981,-2.17606,-5.26531,4.45619,4.82809,1.84924,-11.3579
254,6.94732,5.10595,-24.7538,0.139499,-7.12866,17.0032,5.20435,2.34864,-4.71137,6.41129,1.96133,-22.0869,-1.79233,-5.28501,4.10278,5.51954,1.91551,-10.8682
255,7.2294,5.18608,-25.0519,0.438508,-7.13916,17.006,5.72858,2.52851,-4.40483,6.73919,1.97581,-22.2158,-1.3548,-5.31621,3.73814,6.3058,1.99447,-10.3384
256,7.56097,5.27712,-25.3888,0.792049,-7.15205,17.0308,6.33931,2.74359,-4.06197,7.1138,1.99289,-22.3675,-0.864818,-5.35911,3.36545,7.18422,2.08439,-9.77144
