,Time,Left_Ankle,Left_Knee,Left_Hip
0,0.03333333333333333,5.674354553222656,0.0839385986328125,5.076446533203125
1,0.06666666666666667,4.9741668701171875,0.5928192138671875,4.548553466796875
2,0.1,5.034858703613281,0.4562835693359375,4.954376220703125
3,0.13333333333333333,5.708580017089844,0.807708740234375,4.3714447021484375
4,0.16666666666666666,5.704795837402344,0.862091064453125,3.817474365234375
5,0.2,5.7320709228515625,0.87872314453125,3.8366241455078125
6,0.23333333333333334,5.7417449951171875,2.3186798095703125,1.3898773193359375
7,0.26666666666666666,6.50921630859375,3.7731170654296875,0.2007904052734375
8,0.3,9.901496887207031,11.984344482421875,5.6143035888671875
9,0.3333333333333333,13.32501220703125,18.206939697265625,8.897842407226562
10,0.36666666666666664,16.50469970703125,28.804412841796875,19.311935424804688
11,0.4,19.697021484375,36.98207092285156,24.5963134765625
12,0.43333333333333335,23.802207946777344,47.832122802734375,34.290618896484375
13,0.4666666666666667,27.446083068847656,55.28053283691406,38.67582702636719
14,0.5,28.070816040039062,64.03577423095703,49.66058349609375
15,0.5333333333333333,32.89908218383789,73.94637298583984,57.0048828125
16,0.5666666666666667,33.70829772949219,79.22079467773438,62.08270263671875
17,0.6,36.4346809387207,85.48454284667969,67.79084777832031
18,0.6333333333333333,39.11323928833008,93.35199737548828,74.54438781738281
19,0.6666666666666666,40.20021057128906,98.51191711425781,78.0197525024414
20,0.7,40.829891204833984,102.95992279052734,83.73648834228516
21,0.7333333333333333,40.27289962768555,106.5895767211914,88.57079315185547
22,0.7666666666666667,39.125911712646484,106.23341369628906,89.8488540649414
23,0.8,36.4442253112793,106.34832000732422,93.98052978515625
24,0.8333333333333334,36.427085876464844,108.0041275024414,96.57112121582031
25,0.8666666666666667,36.43598175048828,108.71936798095703,97.24764251708984
26,0.9,36.542388916015625,109.0638656616211,97.70340728759766
27,0.9333333333333333,36.11870574951172,110.05281829833984,99.15333557128906
28,0.9666666666666667,36.11072540283203,109.10565948486328,97.12823486328125
29,1.0,36.11265182495117,107.90492248535156,96.5439453125
30,1.0333333333333334,35.512535095214844,106.35114288330078,94.50921630859375
31,1.0666666666666667,34.93021011352539,103.69878387451172,93.5575942993164
32,1.1,34.06523895263672,102.11370086669922,92.34571075439453
33,1.1333333333333333,32.477664947509766,96.87405395507812,89.16127014160156
34,1.1666666666666667,32.47312545776367,91.41407775878906,83.00511932373047
35,1.2,30.48375701904297,84.76680755615234,76.94918060302734
36,1.2333333333333334,28.868213653564453,77.978759765625,70.81117248535156
37,1.2666666666666666,27.17963409423828,74.78404998779297,66.50923919677734
38,1.3,26.237796783447266,69.19847869873047,60.283660888671875
39,1.3333333333333333,24.358291625976562,61.79219055175781,52.817100524902344
40,1.3666666666666667,20.3280029296875,52.16935729980469,45.26078796386719
41,1.4,16.755691528320312,41.02680969238281,35.786773681640625
42,1.4333333333333333,15.520835876464844,36.11964416503906,30.235549926757812
43,1.4666666666666666,12.886909484863281,28.926788330078125,25.19207763671875
44,1.5,11.445419311523438,24.787750244140625,22.1661376953125
45,1.5333333333333334,9.581596374511719,19.62628173828125,17.976837158203125
46,1.5666666666666667,8.342262268066406,15.387954711914062,13.942031860351562
47,1.6,6.988319396972656,10.488265991210938,9.8927001953125
48,1.6333333333333333,5.621025085449219,7.0609283447265625,7.3063507080078125
49,1.6666666666666667,5.607521057128906,7.041717529296875,6.818145751953125
