Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
489,7.61846,0.214226,0.763903,2.50645,-4.94039,-7.94331,5.87307,-2.90962,-4.07567,0.300451,0.111647,-3.81971,-3.35551,-3.6533,0.480359,-4.32586,-3.24957,-20.1926
490,7.80343,0.243988,0.616969,2.74654,-4.93369,-7.85834,6.28371,-2.9294,-3.93505,0.336725,0.120165,-3.86486,-3.30546,-3.69227,0.410183,-4.24053,-3.19691,-20.1619
491,8.03548,0.283385,0.422463,3.04309,-4.93014,-7.74328,6.796,-2.95007,-3.75706,0.391194,0.132225,-3.92875,-3.24316,-3.73998,0.322634,-4.12751,-3.12396,-20.1189
492,8.30374,0.331184,0.186476,3.37959,-4.93291,-7.59793,7.38457,-2.96848,-3.55245,0.465426,0.148839,-4.01669,-3.17189,-3.79326,0.226233,-3.98824,-3.0304,-20.0625
493,8.59423,0.384904,-0.0787358,3.7357,-4.94559,-7.42454,8.01759,-2.98111,-3.33675,0.559492,0.171665,-4.13738,-3.09537,-3.84831,0.134881,-3.82468,-2.91689,-19.9911
494,8.8931,0.44101,-0.355731,4.09209,-4.97163,-7.22994,8.66425,-2.98481,-3.1263,0.672753,0.202754,-4.30158,-3.01617,-3.9018,0.0651982,-3.63731,-2.78422,-19.9028
495,9.18892,0.495233,-0.623421,4.43391,-5.01357,-7.02721,9.29975,-2.97784,-2.93458,0.804811,0.244011,-4.51923,-2.93432,-3.95183,0.0327525,-3.42398,-2.63259,-19.7959
496,9.47378,0.54322,-0.86032,4.75264,-5.07232,-6.83462,9.90777,-2.96047,-2.76962,0.955976,0.296736,-4.79705,-2.84665,-3.99847,0.0489556,-3.1796,-2.46135,-19.6695
497,9.74354,0.581412,-1.04886,5.04656,-5.14685,-6.67201,10.4808,-2.93495,-2.63275,1.1272,0.361399,-5.13735,-2.74683,-4.04374,0.119445,-2.89685,-2.26909,-19.5235
498,9.99729,0.607632,-1.1783,5.31997,-5.23476,-6.55697,11.0192,-2.90474,-2.51907,1.31995,0.437523,-5.53744,-2.62585,-4.09103,0.243576,-2.56696,-2.05386,-19.3588
499,10.2366,0.621206,-1.24531,5.58191,-5.33342,-6.50227,11.5287,-2.8734,-2.41937,1.53614,0.523604,-5.98926,-2.47256,-4.14407,0.414251,-2.18046,-1.81346,-19.1767
500,10.4642,0.622839,-1.25338,5.84439,-5.44109,-6.5142,12.0184,-2.84343,-2.32271,1.77824,0.617024,-6.4789,-2.27442,-4.20587,0.617577,-1.72777,-1.54596,-18.9783
501,10.6832,0.614384,-1.21165,6.1205,-5.55752,-6.59135,12.4973,-2.81527,-2.21879,2.04911,0.714077,-6.98684,-2.01818,-4.27832,0.832499,-1.19969,-1.25003,-18.763
502,10.896,0.598354,-1.13253,6.42286,-5.68367,-6.72456,12.9727,-2.78677,-2.10049,2.35175,0.810365,-7.49003,-1.69072,-4.36266,1.03126,-0.587894,-0.925024,-18.5275
503,11.104,0.577104,-1.02763,6.76271,-5.82089,-6.89875,13.4493,-2.75343,-1.96622,2.68882,0.901577,-7.96595,-1.28033,-4.46035,1.18153,0.114231,-0.571079,-18.2635
504,11.3083,0.551963,-0.903525,7.14927,-5.97009,-7.0964,13.93,-2.70968,-1.82117,3.0622,0.984252,-8.39665,-0.778367,-4.57362,1.24998,0.910482,-0.189327,-17.9574
505,11.5101,0.522845,-0.759778,7.58914,-6.13087,-7.30159,14.4168,-2.65053,-1.67596,3.47242,1.0561,-8.77039,-0.181168,-4.7058,1.20687,1.80087,0.217786,-17.5929
506,11.7114,0.48874,-0.591403,8.08548,-6.30079,-7.50236,14.9125,-2.57296,-1.54241,3.918,1.11598,-9.08136,0.508469,-4.86134,1.03103,2.78097,0.646527,-17.1561
507,11.9143,0.448879,-0.394613,8.63729,-6.47505,-7.69041,15.4213,-2.47629,-1.42853,4.39481,1.16385,-9.32956,1.28055,-5.04571,0.715129,3.84139,1.0924,-16.6402
508,12.1216,0.40381,-0.172101,9.23923,-6.64687,-7.85889,15.9487,-2.36174,-1.33585,4.89609,1.20096,-9.52166,2.11803,-5.2646,0.269554,4.9674,1.55098,-16.0489
509,12.3356,0.355664,0.0656061,9.88202,-6.80875,-8.00086,16.501,-2.23136,-1.26009,5.41336,1.23,-9.67169,2.99796,-5.52255,-0.276843,6.13915,2.01887,-15.3965
510,12.5595,0.307641,0.3027,10.5537,-6.95429,-8.10921,17.0844,-2.08705,-1.19429,5.93773,1.2548,-9.79949,3.89359,-5.82155,-0.879915,7.33265,2.49437,-14.7055
511,12.7973,0.263287,0.521683,11.2413,-7.07965,-8.17735,17.7047,-1.93007,-1.13153,6.46103,1.27959,-9.92693,4.7773,-6.16002,-1.48679,8.52179,2.97772,-14.004
512,13.0541,0.226038,0.705582,11.9324,-7.1842,-8.19998,18.3668,-1.76113,-1.06553,6.97662,1.30811,-10.0733,5.62375,-6.53263,-2.04446,9.68129,3.47079,-13.3215
513,13.3343,0.199046,0.83884,12.6163,-7.27034,-8.17359,19.0741,-1.58101,-0.989976,7.47997,1.34298,-10.2521,6.41268,-6.93105,-2.50887,10.79,3.9762,-12.6841
514,13.6405,0.184994,0.908213,13.2845,-7.3427,-8.09667,19.8281,-1.39075,-0.898412,7.96925,1.38547,-10.4696,7.1306,-7.34522,-2.85285,11.8341,4.49601,-12.1079
515,13.9732,0.185818,0.904138,13.9308,-7.4074,-7.9698,20.6276,-1.19127,-0.78533,8.44556,1.43554,-10.7257,7.77148,-7.76486,-3.07113,12.8086,5.03052,-11.5956
516,14.331,0.202407,0.822234,14.5518,-7.47127,-7.79562,21.4694,-0.982891,-0.647754,8.91225,1.49187,-11.0136,8.33664,-8.1807,-3.18106,13.7181,5.57728,-11.1356
517,14.7118,0.234346,0.664553,15.1467,-7.54128,-7.5794,22.3485,-0.765521,-0.486085,9.37357,1.55179,-11.3194,8.83415,-8.58545,-3.21818,14.5749,6.13101,-10.7071
518,15.1119,0.279895,0.439681,15.7183,-7.62352,-7.32996,23.259,-0.539878,-0.303398,9.83329,1.61118,-11.6222,9.27779,-8.97437,-3.22794,15.3969,6.68438,-10.2875
519,15.5274,0.336282,0.16131,16.2723,-7.72221,-7.06042,24.195,-0.309141,-0.103403,10.2941,1.66487,-11.8958,9.68564,-9.34576,-3.25648,16.205,7.2293,-9.85897
520,15.9548,0.400092,-0.153699,16.8171,-7.83907,-6.78881,25.1517,-0.0796721,0.111572,10.7577,1.70759,-12.1133,10.0782,-9.70114,-3.34279,17.0209,7.75825,-9.41046
521,16.3918,0.467608,-0.486992,17.3631,-7.97368,-6.53789,26.1277,0.139455,0.341673,11.2254,1.73534,-12.2545,10.4763,-10.0447,-3.51295,17.8651,8.26529,-8.93517
522,16.8379,0.535128,-0.820281,17.9217,-8.12435,-6.33362,27.1245,0.337427,0.589616,11.6988,1.7466,-12.3118,10.8985,-10.382,-3.77707,18.7541,8.74656,-8.42763
523,17.293,0.599177,-1.13643,18.5033,-8.28919,-6.20204,28.1457,0.502724,0.859462,12.1795,1.74262,-12.2917,11.3595,-10.718,-4.1296,19.6984,9.20023,-7.88255
524,17.7575,0.656664,-1.42017,19.1165,-8.46684,-6.16551,29.1948,0.62448,1.15427,12.669,1.72682,-12.2115,11.8689,-11.0559,-4.55234,20.7001,9.62625,-7.29606
525,18.2313,0.705288,-1.66017,19.7672,-8.65675,-6.23884,30.2734,0.694386,1.47448,13.1678,1.70394,-12.0954,12.4308,-11.3961,-5.01828,21.7539,10.0265,-6.66711
526,18.7142,0.744284,-1.85266,20.458,-8.85892,-6.42634,31.3802,0.708473,1.81873,13.6755,1.67928,-11.9701,13.0451,-11.7373,-5.49558,22.8482,10.405,-5.99759
527,19.2056,0.77494,-2.00401,21.1885,-9.0731,-6.72029,32.5112,0.667937,2.18559,14.1909,1.65797,-11.8619,13.7085,-12.0769,-5.95161,23.9689,10.7681,-5.29228
528,19.7041,0.800474,-2.13008,21.9551,-9.29792,-7.10072,33.6597,0.579249,2.57399,14.712,1.64421,-11.792,14.4163,-12.4126,-6.35741,25.1027,11.1234,-4.55859
529,20.208,0.825482,-2.25354,22.7512,-9.53043,-7.53612,34.8173,0.454343,2.9821,15.2368,1.64067,-11.774,15.1623,-12.7424,-6.69206,26.2397,11.478,-3.80595
530,20.7153,0.855182,-2.40008,23.5675,-9.76614,-7.9855,35.9749,0.310488,3.40545,15.763,1.64793,-11.8109,15.9387,-13.0654,-6.94652,27.3738,11.8356,-3.04536
531,21.2238,0.89435,-2.5932,24.3918,-9.9993,-8.40384,37.1231,0.168392,3.83579,16.2886,1.66438,-11.8944,16.7362,-13.3813,-7.1251,28.5033,12.1953,-2.28876
