Frame,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z
180,6.54328,5.57754,-38.534,10.2337,-11.3695,14.3343,9.34468,8.61905,-0.533156,4.30505,2.44248,-16.3233,11.5518,-14.6113,-12.1907,12.0136,3.70011,-2.35687
181,6.64045,5.64188,-38.8307,10.3238,-11.3641,14.7997,9.39738,8.81671,-0.694963,4.44773,2.47451,-16.5124,11.8083,-14.7548,-11.9607,12.444,3.82594,-2.28929
182,6.8117,5.72933,-39.2285,10.473,-11.3777,15.4083,9.52216,9.12643,-0.872716,4.65917,2.5206,-16.7833,12.1608,-14.9464,-11.6377,13.0495,4.00566,-2.18903
183,7.0762,5.83956,-39.7229,10.6946,-11.4202,16.1464,9.74388,9.5684,-1.04498,4.94754,2.58185,-17.1416,12.6106,-15.1843,-11.2179,13.839,4.24392,-2.05127
184,7.44997,5.97088,-40.3026,10.9989,-11.5,16.9922,10.0831,10.1581,-1.18895,5.31782,2.65865,-17.5885,13.1552,-15.4643,-10.7023,14.8129,4.54367,-1.87142
185,7.94509,6.12074,-40.9528,11.3938,-11.6235,17.921,10.5547,10.9063,-1.28358,5.77249,2.75083,-18.1215,13.7908,-15.7818,-10.0959,15.9668,4.90692,-1.64437
186,8.56971,6.28601,-41.6564,11.8848,-11.7938,18.908,11.1684,11.8191,-1.31067,6.31221,2.8578,-18.7357,14.5139,-16.1327,-9.40629,17.2945,5.33486,-1.36392
187,9.32835,6.46303,-42.3952,12.4759,-12.0119,19.9293,11.9303,12.8979,-1.25465,6.93648,2.97869,-19.4243,15.3221,-16.5138,-8.64323,18.7891,5.82771,-1.02251
188,10.2222,6.64765,-43.1497,13.1698,-12.2761,20.962,12.845,14.14,-1.10194,7.64397,3.11237,-20.1788,16.2147,-16.9229,-7.8181,20.4442,6.38426,-0.611209
189,11.2495,6.83523,-43.9004,13.9682,-12.5833,21.984,13.9173,15.5379,-0.840094,8.43279,3.25751,-20.9899,17.1926,-17.3584,-6.94347,22.2545,7.00132,-0.120095
190,12.4053,7.02072,-44.6273,14.8725,-12.9288,22.9741,15.1532,17.0796,-0.457176,9.30059,3.41262,-21.8471,18.258,-17.8198,-6.03243,24.2154,7.67334,0.461167
191,13.6816,7.19877,-45.311,15.8834,-13.3072,23.9124,16.5611,18.7486,0.0585202,10.2445,3.57611,-22.7398,19.4141,-18.3067,-5.09784,26.3232,8.3922,1.14248
192,15.0676,7.36404,-45.9335,17.0005,-13.7124,24.7805,18.1511,20.5238,0.718438,11.2611,3.74629,-23.657,20.6645,-18.8189,-4.15141,28.5743,9.14734,1.93234
193,16.5498,7.51149,-46.479,18.2229,-14.1381,25.5632,19.9349,22.3805,1.53339,12.3463,3.92144,-24.5879,22.0133,-19.3561,-3.20269,30.9647,9.92624,2.83688
194,18.1122,7.63674,-46.9348,19.5482,-14.5779,26.2491,21.9246,24.291,2.51292,13.4952,4.09985,-25.5225,23.4638,-19.9177,-2.25817,33.4899,10.7152,3.859
195,19.7373,7.7364,-47.2921,20.9726,-15.0262,26.8315,24.1309,26.2256,3.66454,14.7019,4.27991,-26.4513,25.0188,-20.5024,-1.3205,36.1436,11.5005,4.99763
196,21.4065,7.80839,-47.5467,22.491,-15.4775,27.3093,26.5614,28.1543,4.99292,15.9599,4.46008,-27.366,26.6795,-21.1082,-0.388087,38.9177,12.2694,6.24748
197,23.1014,7.85206,-47.6989,24.0965,-15.9276,27.6873,29.2192,30.0482,6.49914,17.2617,4.63896,-28.2595,28.4457,-21.7324,0.545024,41.8017,13.0114,7.59897
198,24.8045,7.8682,-47.7533,25.7807,-16.373,27.9759,32.1014,31.8812,8.18023,18.599,4.81527,-29.1257,30.3148,-22.371,1.4887,44.7826,13.7195,9.03872
199,26.4999,7.85894,-47.7184,27.5336,-16.8112,28.1905,35.1986,33.6314,10.029,19.9628,4.98785,-29.9596,32.2821,-23.0192,2.45591,47.8451,14.3901,10.5503
200,28.174,7.82744,-47.6059,29.344,-17.2409,28.3507,38.4943,35.2819,12.0342,21.3439,5.15561,-30.7569,34.3401,-23.6713,3.46141,50.9719,15.0239,12.1155
201,29.8155,7.77755,-47.4289,31.1995,-17.6618,28.4782,41.9661,36.8217,14.1812,22.7325,5.31749,-31.5138,36.479,-24.3208,4.5202,54.1445,15.6249,13.7152
202,31.4156,7.71344,-47.2014,33.0871,-18.0742,28.596,45.587,38.2453,16.4533,24.1191,5.47242,-32.2269,38.6866,-24.9608,5.64575,57.3438,16.1999,15.331
203,32.9679,7.63915,-46.937,34.9932,-18.4793,28.7264,49.3269,39.5524,18.8322,25.4941,5.61932,-32.8929,40.9487,-25.5844,6.84825,60.5511,16.7567,16.9463
204,34.4674,7.55835,-46.6479,36.9044,-18.8788,28.8895,53.1551,40.7466,21.2999,26.8482,5.75703,-33.5083,43.2493,-26.1847,8.13312,63.7487,17.3028,18.5466
205,35.9106,7.47407,-46.3442,38.8077,-19.2748,29.1022,57.0417,41.8341,23.8395,28.1728,5.8844,-34.0698,45.5716,-26.7558,9.49982,66.9209,17.8433,20.1205
206,37.2948,7.38861,-46.0334,40.6912,-19.6695,29.377,60.9597,42.8219,26.4357,29.4596,6.0003,-34.5745,47.8982,-27.2925,10.9414,70.0541,18.3805,21.6594
207,38.6181,7.30353,-45.7209,42.5439,-20.0651,29.722,64.8851,43.7167,29.0753,30.7013,6.10367,-35.0196,50.2119,-27.791,12.4447,73.137,18.9121,23.1571
208,39.8785,7.21971,-45.4096,44.3567,-20.4636,30.1406,68.7981,44.5233,31.7469,31.8916,6.19367,-35.4031,52.4964,-28.2489,13.991,76.1606,19.4317,24.6093
209,41.0745,7.1375,-45.1007,46.1219,-20.8667,30.6318,72.6821,45.2444,34.4403,33.025,6.26969,-35.7241,54.7371,-28.6657,15.5576,79.1176,19.9291,26.0131
210,42.2048,7.05686,-44.7942,47.834,-21.2755,31.1907,76.5235,45.8798,37.1458,34.0972,6.33145,-35.9827,56.9212,-29.0423,17.1198,82.0027,20.3914,27.3662
211,43.2682,6.97757,-44.4891,49.489,-21.6902,31.8093,80.3103,46.427,39.8533,35.1052,6.37905,-36.1806,59.0383,-29.3815,18.6528,84.8113,20.8045,28.6664
212,44.2643,6.8993,-44.1845,51.0847,-22.1105,32.4774,84.0316,46.8815,42.5516,36.0471,6.41296,-36.3206,61.0808,-29.687,20.1337,87.5399,21.1547,29.9117
213,45.1931,6.82179,-43.8793,52.6205,-22.5351,33.1832,87.6763,47.2377,45.2278,36.9222,6.434,-36.4068,63.0437,-29.964,21.5434,90.1857,21.4302,31.1
214,46.0555,6.74487,-43.5732,54.0967,-22.962,33.9143,91.2327,47.4902,47.8674,37.7312,6.44332,-36.4442,64.9243,-30.2181,22.8673,92.7461,21.6224,32.2292
215,46.8528,6.66855,-43.2662,55.5148,-23.3889,34.6586,94.6887,47.6342,50.4544,38.4756,6.44224,-36.4389,66.7224,-30.4549,24.0964,95.2191,21.7264,33.2978
216,47.5874,6.59297,-42.9591,56.8767,-23.8131,35.405,98.0316,47.667,52.972,39.1577,6.43227,-36.3969,68.4392,-30.6797,25.227,97.6031,21.7417,34.3048
